index,Mc,eta,chi1x,chi2x,chi1y,chi2y,chi1z,chi2z,DL,tc,phic,iota,ra,dec,psi,gmst0,hybr,Mc_err,eta_err,chi1z_err,chi2z_err,DL_err,tc_err,phic_err,iota_err,ra_err,dec_err,psi_err,Mc_bias,eta_bias,chi1z_bias,chi2z_bias,DL_bias,tc_bias,phic_bias,iota_bias,ra_bias,dec_bias,psi_bias,snr,faith,inner_prod,z,z_err,z_bias,m1_src,m2_src,m1_src_err,m2_src_err,m1_src_bias,m2_src_bias,m1_det,m2_det,m1_det_err,m2_det_err,m1_det_bias,m2_det_bias,q,q_err,q_bias
100069,22.825244910348673,0.2298345217110923,0.0,0.0,0.0,0.0,-0.2685860721098809,0.09507604359767308,32866.03879693382,0,0,1.5851037719235574,3.822962186619625,-0.22438140395852768,5.005743174208072,0,0.925,0.08472761,0.07708069,2.3086646,3.97297,3955.663,0.0019635519,0.7680776,0.06848004,0.022783203,0.039552283,0.06397148,0.0024204833897957037,-0.0014590705552253627,-0.012970748164885013,0.05474575270581841,684.5736397082835,-4.873183994119851e-05,0.1663022496424497,7.452211971281132e-05,4.4536841430062746e-05,2.4775389021444716e-05,-0.0001999884462750871,9.67815156684524,0.999428910717725,0.9994503682345496,3.6482645597513175,0.3667209633812112,0.06382077975417477,7.6175269641410965,4.2476836339476645,6.827504345640082,1.7740404991183119,-0.01429093062973319,-0.10035600353316454,35.408280620367094,19.74435729671461,31.73835901589254,1.7740404991183119,0.4188164259416851,-0.20179557131239534,0.5576197700307853,0.0875507401420984,-0.012151023284650009
100070,24.2257954617281,0.19267651461139526,0.0,0.0,0.0,0.0,0.028944874736673627,-0.03871185752290829,35052.64406609548,0,0,1.587667008124625,1.8826444826721178,1.1238481760245596,3.981102987851013,0,0.925,0.11713615,0.073717445,1.1005272,3.3573866,3663.243,0.0026547534,0.9024572,0.09087008,0.15444967,0.055120576,0.22538999,0.012501781453022269,-0.007631269000495414,0.026628826329320468,0.04768301818397685,1146.5383008020399,-8.01318070401284e-05,0.13985770720930585,-0.00028882815767804215,0.0012516472821839097,0.0006326157657425696,0.0016406796431171489,10.224770889950998,0.9963571553305737,0.9964688689025011,3.8515812515195273,0.33736931146215543,0.10600935695649216,9.917234015861355,3.494887146116045,8.64125049656524,1.8014879868847613,0.23899257204336166,-0.19670280418657393,48.11426661828466,16.955728954273187,41.92550871283338,1.8014879868847613,2.236146931466223,-0.6046812357009799,0.35240543285823617,0.07611361924269583,-0.027660379822756043
100071,21.303357354163538,0.24672447685963822,0.0,0.0,0.0,0.0,-0.05482400709819595,-0.0028111723730906025,38620.34321535796,0,0,1.1033826971163714,3.6321928693015586,0.2115478262820465,1.825736609522066,0,0.925,0.061217114,0.07383218,4.2890553,5.37301,17315.5,0.001241722,0.81786036,0.37261745,0.0168254,0.026811458,0.21438336,0.0013177412062079057,-0.0019431934076476268,0.03498436217248946,-0.027923411283654165,28436.90299706279,-0.00021009911925183868,0.7416109012183565,-0.6155567127630164,-0.001066987397576713,0.0020854202878908754,0.4352160122365638,13.093421258043296,0.9976900777374225,0.9977733528419164,4.18019919636689,1.552815668597959,2.523267111458586,5.30652780267035,4.216482414304657,4.463164544116773,1.329742098742659,-1.6243857825491097,-1.464020748272291,27.488871058891505,21.84221881407611,23.122105340773643,1.329742098742659,0.8763859337409023,-0.638723106214595,0.794584061574659,0.07265716961024929,-0.04706762929382646
100072,17.680624276645545,0.24928649158647537,0.0,0.0,0.0,0.0,0.002921297227520296,-0.15307204093761867,15040.223469511042,0,0,1.7231065123983211,0.3613800874660344,-1.1667164965797259,1.2507448907934429,0,0.925,0.029023657,0.059582844,4.5252337,5.227267,1410.9497,0.0007036344,0.5435071,0.04026504,0.032878086,0.009194073,0.039681487,0.0025629656023495317,-0.005084507897270138,-0.11172604860170332,0.12738765446897804,431.92946304488896,-0.00011498250217868356,0.15345850736318167,0.0007852569165863314,0.00010625366067150942,6.813467715357808e-06,-0.0008715558736044071,18.418566996205485,0.9979225330929741,0.9980030763123487,1.908585830585292,0.14547993567029405,0.04474853571250437,7.368334428651299,6.620981038633502,5.307625899705188,1.8879303858079481,0.6693322111265578,-0.7078701208441727,21.431433114188945,19.257691633543295,15.438066571769482,1.8879303858079481,2.3064839979123306,-1.794297948305367,0.8985722761019422,0.13166608607556796,-0.1628972123308533
100073,26.29661953106889,0.23435076738603877,0.0,0.0,0.0,0.0,-0.02104046812720258,0.0038688932451730186,39310.94140389071,0,0,0.2883673724471987,3.740894447449013,-1.249838231313227,1.0416799947449946,0,0.925,0.03999299,0.024625618,0.71810436,1.2756627,41242.19,0.0006399629,0.28007793,3.590711,0.03191603,0.020410297,0.06293007,-0.0017726269418517834,-0.001732372642742095,0.03727744286867859,-0.056847871301684075,-504.5534336438286,-0.00023403089028314653,-0.0371580186653772,0.3204906398088545,-0.01922642828704992,-0.0029257761828908706,0.02000324524705284,30.65057780547775,0.9970938223196266,0.9971874008470665,4.243399827766229,3.6176896226237982,-0.04616209504430557,7.487114238554247,4.490411683522586,2.4438855290364634,1.1491999518724993,0.18152446954672552,-0.02204259028213862,39.257933508901424,23.545023847981792,12.814500596422569,1.1491999518724993,0.5978049434528572,-0.32184739286409325,0.5997519926168081,0.05915783514117065,-0.017071120127644557
100074,13.354959956396641,0.2495304620369783,0.0,0.0,0.0,0.0,-0.09607956882738439,-0.09390216964204516,13450.354609667129,0,0,3.068867982244081,3.6869936933656167,-0.31590301539901033,0.8587728493366428,0,0.925,0.005790342,0.02640427,3.8997872,4.184986,27314.844,0.00022909754,1826.2933,27.902876,0.0056138653,0.008303803,913.1482,0.0008729767112427567,-0.0030175320518424087,0.12512074189726263,-0.13824418593139853,40.068979665637016,-9.982738958158599e-05,-20.07533597946167,-0.28949005960384966,6.512349892773273e-05,0.0001808269804541851,4.8612165451049805,42.56107339671778,0.9987359060437687,0.9987881240326719,1.742081874322087,2.6340008180063914,0.004233423072205422,5.843632737538414,5.35817281624493,1.9156478517424,0.9662524871076159,0.4553223731649938,-0.38990830563180534,16.023719409799245,14.692548558910554,5.257368967933552,0.9662524871076159,1.2751973683254825,-1.04812773191256,0.916924977475915,0.10009450030921643,-0.12818074556816983
100075,10.031146528713599,0.23015791129286542,0.0,0.0,0.0,0.0,-0.12444776940063472,-0.17900862674301596,14489.079496417178,0,0,1.477615333392284,5.937067574748833,-0.4952400533774468,1.2296062207121308,0,0.925,0.021496933,0.15117033,3.5533247,5.797404,2162.63,0.0009840623,1.3368136,0.108567074,0.040426016,0.034420148,0.1061588,0.0004604934477181469,-0.002480452897318368,0.032245690890630674,-0.04187386287463843,484.2350897537824,-8.726481390290984e-05,0.17025490672669766,-0.022410466162095327,0.00037944875834280967,-0.0004165148917077612,0.049803876711807644,10.819407443484849,0.9990206582348736,0.9990651017393763,1.8511953577794173,0.22339017941450479,0.05044097553657689,5.443428726197046,3.0504890883254614,10.102381459211873,1.5432564762495518,0.012298848603021995,-0.10512913908351429,15.520278714536145,8.697540327590323,28.807892789035577,1.5432564762495518,0.310258641177688,-0.15117688417613628,0.5603984623964445,0.1432992386146453,-0.02053280582544481
100076,14.148330405097525,0.2495162012118227,0.0,0.0,0.0,0.0,-0.0780339842383853,-0.07945867291667234,9440.259450740585,0,0,1.5097838269548953,0.5794863034005114,-0.91767832324211,3.5942772250406616,0,0.925,0.010410948,0.035302427,4.7704663,5.1299243,269.9185,0.00035783934,0.3987125,0.049770568,0.029174646,0.0103950985,0.049592786,0.001263466367704095,-0.0030105846591139546,0.014416963872359634,-0.035724184915978174,263.0797574763003,-0.00010169951792992835,0.14905053399242757,-0.013996995993573375,-0.0003244097555679115,0.00021234838563922998,0.03201594997773877,41.23466568568744,0.9986043692933534,0.9986607789832331,1.3062465502134193,0.030227403582432588,0.029463432304937864,7.36557926389313,6.744849467016151,3.250187235395339,1.484225435904663,0.48187507935634866,-0.5567689740276007,16.986841767677028,15.55528581501482,7.502799329445601,1.484225435904663,1.342535679207817,-1.1017244349143454,0.9157255967741922,0.13996507651911536,-0.12717937244201127
100077,12.794136833757143,0.2416939444121841,0.0,0.0,0.0,0.0,0.2942842056710361,-0.1800249423383662,13258.795418167943,0,0,1.5719148148121318,6.105295791412894,-0.4806313334719656,4.1605919794652175,0,0.925,0.020048108,0.090079956,1.2433927,2.0677009,994.9366,0.000488861,0.8145246,0.068677604,0.022929642,0.018349426,0.06844247,0.0013294155309346734,-0.005332612392672541,0.003193625051536992,-0.008862257435695145,372.1714815734016,-0.0001563992926448611,0.1435439578761274,3.1527260006955146e-05,0.0001365498180696395,-0.00013656817192950893,-0.00029775900039767655,18.077813774210234,0.9972348231685497,0.9973398527815757,1.7218148008163694,0.104770256175861,0.039333425722839266,6.514506411486492,4.505781939739732,7.193639329832539,1.7216918091642754,0.2768126495647838,-0.2862588463862714,17.73127997079707,12.263903972834694,19.580463747002952,1.7216918091642754,1.0205586104865851,-0.6131752667805497,0.691653619650302,0.14497511925572265,-0.07034234632893177
100078,14.623814443608978,0.24700264500631605,0.0,0.0,0.0,0.0,0.10102951532869911,-0.1532778553207582,20617.468892083914,0,0,1.5643745859191809,1.0967038041782469,-0.41144125580026825,0.29328809463381716,0,0.925,0.026789634,0.08437629,2.6307158,3.4707108,2274.2402,0.0008212215,0.93757355,0.112840354,0.04626335,0.014068402,0.10886816,0.00173965701440723,-0.00472279837184956,-0.012421883439356185,0.019700150660269977,529.6258772321887,-0.0001223714896568832,0.14016613948475481,-0.0013120909204900055,3.9759540670647464e-05,4.845641137923851e-06,0.002663972886231547,17.518747524725452,0.997977314700607,0.9980556605341357,2.4735307697084816,0.22379547675511668,0.052407484618743894,5.404610273599346,4.337848016111067,5.895459544051829,1.4519986364370276,0.30392140182218075,-0.33575315338511746,18.773080083629907,15.06764855828069,20.483471050345724,1.4519986364370276,1.3548501267775421,-0.9565091843487981,0.802619947880564,0.10750315022009008,-0.1015473971303873
