index,Mc,eta,chi1x,chi2x,chi1y,chi2y,chi1z,chi2z,DL,tc,phic,iota,ra,dec,psi,gmst0,hybr,Mc_err,eta_err,chi1z_err,chi2z_err,DL_err,tc_err,phic_err,iota_err,ra_err,dec_err,psi_err,Mc_bias,eta_bias,chi1z_bias,chi2z_bias,DL_bias,tc_bias,phic_bias,iota_bias,ra_bias,dec_bias,psi_bias,snr,faith,inner_prod,z,z_err,z_bias,m1_src,m2_src,m1_src_err,m2_src_err,m1_src_bias,m2_src_bias,m1_det,m2_det,m1_det_err,m2_det_err,m1_det_bias,m2_det_bias,q,q_err,q_bias
100000,12.95393691995786,0.2403399877016813,0.0,0.0,0.0,0.0,-0.010717827637550255,-0.041611667900695204,12333.162598457639,0,0,2.6586827356536755,1.2298512085572437,-0.9078859839066935,5.462370500863124,0,0.0,0.006614539,0.03965556,1.3104709,1.8682023,6626.9546,0.0062480643,4.7715983,1.0352535,0.0076118354,0.0030366916,2.3781998,-0.019542251617839575,0.12438766245135557,-2.3910531504942014,2.9321053015014513,15700.694573027315,0.00997447112587202,-0.2573958374268841,-1.0699240217566235,-0.0005977968728032579,0.0011248224455107092,0.5524750654658419,60.53310493638553,0.9952661347345816,0.9108743095416956,1.623194324574745,0.685090675983941,1.5697598778406867,6.949988245059046,4.666522355932717,3.005589150865897,1.2826133623021199,-3.4064919030657266,-1.123026013939397,18.23116972030008,12.24119495958387,7.886106499506738,1.2826133623021199,-3.373451841895479,2.6165229188207313,0.6714432012529354,0.12976640058184327,0.32855679874706456
100001,22.26805571391961,0.24252537883245154,0.0,0.0,0.0,0.0,0.004224676530804396,0.12525517560257363,39844.03811066763,0,0,2.3906483127587825,0.34137852853677975,0.17280367429115007,3.9591914762460676,0,0.0,0.038113203,0.08567072,4.396628,6.144693,14214.0205,0.029363547,1.561129,0.44468957,0.019808315,0.017467642,0.64420104,0.13607595495898817,0.22165943020923412,-15.92047005609916,22.937878621279637,73210.30520603998,0.10992395615087401,2.9527627602072357,0.03794978890449496,-0.0036820267294011555,0.010544149240131723,-0.0006139107647555875,16.453392787881942,0.9997550779299662,0.8496771623825905,4.292101025723539,1.2752703305294792,6.29304132906817,5.77344737420308,4.071193046858719,6.452840753107307,1.6879419319239815,-3.552016820737902,-1.8497624933935408,30.553666770980993,21.545164899199566,34.15380283439945,1.6879419319239815,-4.818077577803173,4.1904242939782534,0.7051580767930137,0.0849165770158064,0.2948419232069863
100002,8.641887168880903,0.24944714732660694,0.0,0.0,0.0,0.0,0.0025366966733282688,-0.08661060644321256,3028.1807174474116,0,0,1.885930981726517,5.770657229165848,0.03003332857967811,5.239121212224337,0,0.0,0.0029811263,0.037557393,4.2708735,4.747641,90.05333,0.003651519,0.2149294,0.024686772,0.019669343,0.017476434,0.032071017,-0.0019104397569866026,-0.006817202242495695,8.326572922614975,-9.37926762990601,5437.573998924559,-0.005940568189392439,0.6857022129285035,0.008870437204423008,-0.008304496039273523,0.008060469025305772,-0.026106153075741073,73.49114528571646,0.9977071935053128,0.9464218564534708,0.5154759242626838,0.01274564534713074,0.6802807549595242,6.86751704782379,6.250627903163513,3.118217810970359,1.3791689708404355,-1.475547496910778,-2.4389130057990513,10.407556745440496,9.472676098768845,4.7311887209320656,1.3791689708404355,1.4318964101395206,-1.1030776535900344,0.9101728994097277,0.21090952578746255,-0.2032484886962007
100003,8.630864945273991,0.24569173141830147,0.0,0.0,0.0,0.0,0.2072684720889192,0.26527601739559814,5387.582119659572,0,0,0.8933550307064586,2.6526863509096414,0.5024899298762522,5.431089993558279,0,0.0,0.0064211176,0.08680423,4.1400356,5.210394,679.2608,0.0074018906,0.5384166,0.15723287,0.008375593,0.006194026,0.19419987,-0.029783992969843437,0.38652041125709946,-16.01377767650316,19.807993920461684,10649.677486943463,0.027465962645159728,2.1664238937606797,-0.13191842564768413,0.0009827643572949962,0.00040359882386513304,0.046851905671054794,39.48323322618157,0.9976535579366076,0.9400072199932228,0.8283755739139511,0.08406421384260743,1.183216870770589,6.198587051975408,4.760000599206491,6.434358249426913,1.655214430119364,-2.917914875185222,-1.4793284224163057,11.333345158611122,8.703068827404921,11.77205672406957,1.655214430119364,-1.453297617503015,1.1769787137031855,0.7679170364622924,0.21118592431957167,0.23208296353770763
100004,21.027045348590306,0.18704756816593057,0.0,0.0,0.0,0.0,0.07207996403764509,-0.0852129473229175,25959.755413894716,0,0,0.44597384732738143,0.6378237522134403,-0.9363245562973068,3.9197300505655646,0,0.0,0.026463361,0.024713749,0.3844639,1.2319299,19119.115,0.014267554,9.560934,1.6436325,0.018166555,0.008258168,4.7727647,-0.12221801855465447,0.201976265006237,-2.1258420037041246,5.055983842311753,28874.706394328736,0.06045759907264926,11.684601666480376,1.5620686724817858,0.005754473240181857,-0.002651126722733377,4.393077383601849,37.672717121610596,0.9991449402612461,0.800363209106411,2.9945933461916043,1.7720643767459743,2.6413354269145364,10.807329954123267,3.58511036760184,3.201343083597255,0.8638167024660262,-7.188644222771019,0.03357536375040704,43.17088832483802,14.321058019784846,12.788685672670688,0.8638167024660262,-19.157547559329004,9.692282745724167,0.33172951902278425,0.0447237906174318,0.6682704809772158
100005,16.72665743357442,0.2499714060783492,0.0,0.0,0.0,0.0,0.10210429539853917,-0.04961549861621088,15924.472166948484,0,0,2.7750804051426,3.428957824243324,0.6703497011877619,4.069636673149018,0,0.0,0.008864031,0.036085725,26.354212,26.13715,13724.05,0.008034867,17.23589,2.3947668,0.007946718,0.0048804022,8.604498,0.014088053620205265,0.1284162922641343,80.51279898405119,-78.0530757233355,36944.511103375815,0.02458725510132531,12.444282780168578,1.449658918006321,0.00036394028846586934,9.160302418109723e-05,-6.014714809716679,49.10798190877768,0.9942365738135263,0.8833996017114798,1.999990277344704,1.3461028604477634,3.4621900164711406,6.473588499789829,6.336588056456088,2.8798332997528595,1.320109955774286,-3.497802321096049,-3.360801877762307,19.42070255889998,19.009702560906835,8.611806463363585,1.320109955774286,-0.19063575633547458,0.22036424165766988,0.9788370170056081,0.10597592407167217,0.0211629829943919
100006,33.298656797306165,0.24019922499852495,0.0,0.0,0.0,0.0,-0.4548995813351723,0.05705159699500788,50884.77036743628,0,0,1.4585180807696256,4.007492455375408,-1.080300220424732,5.545144630873113,0,0.0,0.22704755,0.10054868,7.9227057,11.585048,6687.895,0.08716714,2.5653925,0.060535725,0.07943101,0.09786891,0.0845449,0.13662966955661637,0.08260494799498956,-6.143904157625651,8.740513363102068,90867.97099043014,0.065781042918047,2.465949646464658,0.00198815977918107,0.009437495383014305,0.0035039549953616023,-0.0072822518184536,8.81255835227339,0.9986909639495521,0.9039009151317112,5.286105464677988,0.5908425646934576,7.652309202139662,7.466689463527872,4.998592053348484,9.013109035439335,2.1296266495477236,-4.711206901025746,-2.2431094908463587,46.936397439736105,31.42167682224987,56.66948559444284,2.1296266495477236,-8.529338876396196,6.985381741090038,0.6694522489203325,0.06772231741791884,0.3305477510796675
100007,12.309459354602994,0.24687712622784833,0.0,0.0,0.0,0.0,0.042486378052144634,-0.11798485567292187,15453.783405214886,0,0,2.475240336971281,6.2814031647190856,-0.6969679279247436,6.223101526755764,0,0.0,0.012821067,0.0870765,4.096061,5.181899,7519.7417,0.011754574,2.3534045,0.6389455,0.01293325,0.008052937,1.1481513,-0.019486006884715357,0.11018209743354801,-1.0484634058966122,1.0046015966627806,22556.617435098975,0.004281663929658175,0.25766912303720346,-0.47511188721308883,-0.00011596227229659917,0.0014552124934832378,0.31171043226618167,29.030745293399036,0.9913010548216616,0.912960575934236,1.951435209059426,0.7538840168274505,2.1728382776537467,5.366613939207968,4.2876065382550275,5.108134041657649,1.3573449878961101,-2.6115946756798105,-1.5325872747268696,15.8392133336075,12.654592899599287,15.080226707178706,1.3573449878961101,-1.72174116612611,1.4628792678821032,0.7989407449136938,0.12255181637850017,0.20105925508630618
100008,18.457769642779535,0.2429654283407046,0.0,0.0,0.0,0.0,-0.07584380037339247,0.08338001807709806,15587.549750281067,0,0,1.4268538671891409,4.572381363287614,0.08941145672048378,0.9674883393007886,0,0.0,0.04198401,0.13008665,6.7483234,9.119769,1853.8019,0.034497093,1.0116189,0.02738144,0.01840261,0.023360355,0.035160035,0.04902609635033505,0.10369442234468688,-7.66496760041046,10.772633299186422,27600.19506469105,0.04112578164803669,0.9937455567956647,0.0031288914931150366,-0.000507391186121503,0.00357327936669187,-0.020789802314588213,11.96295070081151,0.999326626190133,0.8828792851831461,1.9652569286413253,0.18977521676288056,2.6306988432129486,8.493918991369698,6.053642547364062,16.104072985627607,2.6297377300754357,-4.69497441630199,-2.2546979722963543,25.186652140477133,17.950605507089204,47.77129192959691,2.6297377300754357,-3.9279263186725117,3.308120314715417,0.7127031177851949,0.1349061775891105,0.2872968822148051
100009,9.486543101654851,0.23829946397414647,0.0,0.0,0.0,0.0,-0.17379292654205492,-0.14305443057140943,12126.718252011513,0,0,2.615496389033779,4.296977235932059,0.9801903618645644,5.726226122128561,0,0.0,0.0059126187,0.05688924,1.938927,2.778014,6669.3506,0.0072490457,4.0412316,0.99067795,0.010122998,0.0039504752,2.0052934,0.0017304908780165218,-0.04900554705809901,2.9294081287094684,-4.642774752524716,20316.06055306451,-0.011918666148253515,1.5727808584888407,-0.12704941253582547,0.0010111922793258898,-0.00016967944396206747,-0.5821357545337378,46.380980446099436,0.9994274592423272,0.9477607709102261,1.6010351845833322,0.6907843953776434,2.0076909733752983,5.2445980438774535,3.3789883371494276,3.2123985698176103,1.0828078367643479,-1.0731406594917487,-1.961571956659149,13.641384041122176,8.788867553222389,8.35776890973052,1.0828078367643479,5.583720723105909,-2.256383603737799,0.6442797539258629,0.13781619440001447,-0.3044905028607919
