Mc,eta,DL,M_tot,q,full_bias,full_faith,snr,Mc_stat_err,Mc_max_lam,Mc_min_faith
14.405754021303204,0.2226021432065083,800.0,35.482841402403665,1.9897420126654037,0.010849847400575749,0.9955602062667385,490.44042956631256,0.00013850946066875088,0.093260334688322,0.9974721879773591
36.79583343332653,0.24934914934973829,800.0,84.66694890972862,1.1075338580782892,0.2593928434046785,0.991716904944727,1020.9684811342087,0.001143657189600285,0.04862601580065353,0.9979990563207706
61.6039036485244,0.24680255819284913,800.0,142.62591340198892,1.2550249503299336,1.4729336646233588,0.9939686150677705,1490.1010112387573,0.0043677671788068684,0.025353644939701114,0.999235878799169
43.26547740122679,0.24683930807616092,800.0,100.15967530121681,1.253368945468366,0.4511561036781391,0.9920059075574859,1149.391053053617,0.0017189373771007968,0.03808974636954072,0.9986083385899338
21.11340178437523,0.20267753300697147,800.0,55.01420566495472,2.540290167359572,0.041799654902707414,0.9920309059282146,647.16799124333,0.00032612210139856476,0.052749970637026196,0.9987173896559506
71.39600915814742,0.2402464358011205,800.0,167.98858213474344,1.4922747872097655,2.2665081482553813,0.9955616089168992,1642.770809505166,0.0065746088397075205,0.019860025325859117,0.999513931250311
67.61745554615231,0.216927888224537,800.0,169.1490609540962,2.1432445115468,2.029220239188388,0.9958737038065998,1520.556802604006,0.005950476679675407,0.01830738280295368,0.9996155350594105
77.00807840495467,0.24995907385305438,800.0,176.93548563000257,1.025921071307583,2.855700451854963,0.9949868366069289,1759.9173859313253,0.00803525328640714,0.019860025325859117,0.9994867771550485
89.77854311579901,0.24878705783346916,800.0,206.8596964741676,1.1497393148705852,3.652104957255741,0.9963957493535519,1962.9775784639385,0.012010050890291304,0.01687612475788147,0.9996228081675694
50.27873497389806,0.213345365328044,800.0,127.03822425054753,2.2410078390441615,0.7812042978709757,0.9936681912873857,1228.55618210974,0.0026836982563384053,0.023371515179132774,0.9994557174838007
31.92997238407358,0.20422048147335886,800.0,82.82071308833584,2.496032735152126,0.16893129011948352,0.9913108413325343,878.060153399658,0.0008595785440131795,0.03511191734215131,0.9991386020784394
