Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,eta_full_bias,eta_stat_err,eta_max_lam,eta_min_faith
4.173716662881783,0.12732598764466482,1000.0,0.19781979248496245,12.221333794342806,2.152503715476745,14.37383750981955,5.6777294768273965,0.9972558327856674,143.83891712080072,829.5659830830351,0.000548945645189263,3.377743492445265e-05,0.0054869684499314125,0.9998864044846144
6.115868677537633,0.24069978411958923,1000.0,0.19781979248496245,8.573097533676819,5.800739976142728,14.373837509819547,1.4779317068057245,0.9986154158585139,201.15726905979898,440.8821119230459,0.0015840927591259137,7.342687552272777e-05,0.20850480109739367,0.9965824165704745
6.183053737404311,0.2451228608200736,1000.0,0.19781979248496245,8.190737510056197,6.183099999763353,14.37383750981955,1.324697564388362,0.9985465554836392,203.13749853386213,433.00568842646857,0.0016644290225412504,7.502651626358456e-05,0.20438957475994513,0.9966467158420169
6.252628105272327,0.24973712761264194,1000.0,0.19781979248496245,7.419966666636727,6.953870843182821,14.373837509819548,1.0670268162818757,0.9984060429690721,205.18897568199978,425.08616773579377,0.00175876879572095,7.669980328727604e-05,0.19890260631001372,0.9967365935993003
5.8453223836519435,0.22321646659767724,1000.0,0.19781979248496245,9.539294356257285,4.834543153562265,14.37383750981955,1.9731532128797713,0.9985205045310578,193.1894508171757,475.0712657457186,0.001328364838310018,6.714322829073421e-05,0.22085048010973934,0.9966840855029885
5.71946292231613,0.21526373093289725,1000.0,0.19781979248496245,9.865866954427645,4.507970555391904,14.37383750981955,2.1885384638609175,0.9983768591635449,189.4851907770295,492.4608179559771,0.0012333354168019845,6.430368354004276e-05,0.2249657064471879,0.996956754336299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2880989745256155,0.18889106125705885,1000.0,0.19781979248496245,10.74016333127226,3.6336741785472895,14.37383750981955,2.955730977389415,0.9978505865627162,176.7909904464567,560.6073913435962,0.0009643952523478454,5.4965260494655455e-05,0.23045267489711932,0.9975844199861038
4.560401530338045,0.14758784320688945,1000.0,0.19781979248496245,11.78681978083781,2.5870177289817358,14.373837509819547,4.556141865126362,0.9972473530681643,155.3195622292002,716.2755198689972,0.0006514056711918797,4.062457924952819e-05,0.20438957475994513,0.9975995898117049
5.5307999158642245,0.20355980564974838,1000.0,0.19781979248496245,10.284478882357835,4.089358627461713,14.373837509819548,2.5149368933537306,0.9981339948914251,183.93367519421983,520.5241644431707,0.0011071647947021414,6.014449261253268e-05,0.22908093278463648,0.9972920628542832
5.279352442906151,0.18837063775579502,1000.0,0.19781979248496245,10.755261544544238,3.61857596527531,14.373837509819548,2.972235942468587,0.9978416256290402,176.5335033359868,562.1441537096971,0.0009598752430964546,5.478208876029541e-05,0.23045267489711932,0.9975930137892249
5.2780590615749645,0.1882937295956973,1000.0,0.19781979248496245,10.757487343288549,3.616350166530999,14.373837509819548,2.9746807825326607,0.9978403077120939,176.49542714007126,562.3719768512908,0.0009591053030971882,5.4755062648909735e-05,0.004115226337448559,0.9999235323280133
6.045059635550548,0.23607306083108862,1000.0,0.19781979248496245,8.883210584912257,5.490626924907292,14.373837509819548,1.6178863919191246,0.9986364946041605,199.07098760113595,449.43704199885786,0.0015077301398339123,7.1758104105667e-05,0.21262002743484223,0.9965090400102717
5.774709942044731,0.21874043586704706,1000.0,0.19781979248496245,9.728267052071063,4.6455704577484855,14.373837509819548,2.0940952549422636,0.9984436598721762,191.111080587521,484.70304140700733,0.0012738191600947333,6.554366983322558e-05,0.22225609239783906,0.9968114261648806
6.24568607041409,0.24927517728701065,1000.0,0.19781979248496245,7.573898850878989,6.799938658940559,14.373837509819548,1.1138187020144406,0.9984239876999738,204.9842421128618,425.86581076021673,0.0017487821757951622,7.65320638131201e-05,0.20027434842249656,0.9967024695856316
5.9218082442417375,0.22810563573741588,1000.0,0.19781979248496245,9.31377874095991,5.060058768859639,14.373837509819548,1.8406463573661045,0.9985873370967107,195.44116737252193,464.98244289783156,0.001392374311646889,6.88943732124324e-05,0.21810699588477364,0.9965104275289106
5.9837752320825155,0.23209773447251442,1000.0,0.19781979248496245,9.110128842102993,5.263708667716555,14.373837509819548,1.730743363130515,0.9986230971400855,197.26589751664977,457.0599630764529,0.0014480607849370409,7.032770789048773e-05,0.21536351165980794,0.9964630471349759
6.207942774265893,0.2467695806548196,1000.0,0.19781979248496245,8.003881367950381,6.369956141869166,14.373837509819548,1.2565049412729181,0.9985056047661266,203.8712787008511,430.14541386039747,0.0016972075210442304,7.562299401406229e-05,0.20301783264746226,0.9966622129889802
5.5228126331231255,0.20307009139880894,1000.0,0.19781979248496245,10.300768018389483,4.073069491430062,14.373837509819547,2.5289939295322124,0.9981237915813205,183.69864909127332,521.7688987278386,0.0011016550396619352,5.997124858675429e-05,0.22908093278463648,0.9973010632395697
5.858189757055881,0.22403601553619298,1000.0,0.19781979248496245,9.503024593265476,4.8708129165540734,14.37383750981955,1.951014082468297,0.9985332183630464,193.56822415827716,473.3494015212946,0.0013388473268834437,6.743640247352274e-05,0.22085048010973934,0.9966685919255669
4.537096944215523,0.14633297875304108,1000.0,0.19781979248496245,11.814915458181556,2.558922051637993,14.373837509819548,4.61714550883592,0.997268287381878,154.62947583842265,722.3805044576131,0.0006441321936603943,4.0196086510819395e-05,0.20164609053497942,0.997555066005712
6.191513690255858,0.245682097291594,1000.0,0.19781979248496245,8.131434402744032,6.242403107075517,14.373837509819548,1.3026128340746488,0.9985336818013748,203.38690317723078,432.03002118217745,0.0016752117117081527,7.522908742957365e-05,0.20438957475994513,0.9966375490814656
3.9758573516210554,0.11742577588865122,1000.0,0.19781979248496245,12.420539859527365,1.9532976502921868,14.37383750981955,6.358754313593435,0.9968196830260393,137.93487529893378,899.1400581105128,0.0005108902663385831,3.0494951399321894e-05,0.006858710562414266,0.9998181491679353
5.601590248406115,0.20792067540017606,1000.0,0.19781979248496245,10.135459348780484,4.238378161039066,14.37383750981955,2.3913532402440727,0.9982254099841493,186.01666315817027,509.69849212397673,0.001152433151143642,6.169158644418475e-05,0.22770919067215362,0.9971737495291133
3.392282353398515,0.09012918354016998,1000.0,0.19781979248496245,12.93413221112105,1.439705298698502,14.37383750981955,8.983874840784114,0.9908093971129994,120.36270158636937,1170.1373211354296,0.0004332841360555966,2.1727497750329215e-05,0.08367626886145405,0.999527783638998
4.1458102906465895,0.1259102705003081,1000.0,0.19781979248496245,12.250300248654243,2.1235372611653047,14.373837509819548,5.768818128452247,0.9972186650113882,143.00756217320446,838.8445576086864,0.0005429671307650365,3.3305297404790696e-05,0.16049382716049382,0.9984697280607033
5.832710102628435,0.22241433133815425,1000.0,0.19781979248496245,9.57425993153776,4.799577578281789,14.37383750981955,1.9948130383101903,0.9985077204876396,192.8181999404822,476.76883245528325,0.0013184147155021328,6.685632747461249e-05,0.22085048010973934,0.996699322269487
5.726913269309517,0.2157312823426774,1000.0,0.19781979248496245,9.847776504930316,4.526061004889234,14.37383750981955,2.1757940280284225,0.998386144553596,189.70444115605048,491.40299000818874,0.0012384591924790003,6.447046043732017e-05,0.22359396433470508,0.9969085207925297
4.698166618807028,0.15509321769205367,1000.0,0.19781979248496245,11.615058884274111,2.758778625545438,14.37383750981955,4.210217803169219,0.9973783355520173,159.39503198283398,681.8239541971365,0.0006982342056729538,4.319740921852345e-05,0.2139917695473251,0.9977099632619051
4.21559252604384,0.12946225222129285,1000.0,0.19781979248496245,12.177306228490092,2.1965312813294577,14.37383750981955,5.543880176894061,0.9972993267025815,145.08565042303474,815.9491030861993,0.0005581299116258771,3.449165690021351e-05,0.16872427983539093,0.9982997260061223
6.143491211923828,0.24251439219122567,1000.0,0.19781979248496245,8.43053465432998,5.943302855489567,14.373837509819547,1.4184931946624706,0.9985938045361816,201.9713328597156,437.61597788151585,0.0016158280250583206,7.408267903839362e-05,0.20713305898491083,0.9966003875016706
4.08297970513223,0.12274603822603515,1000.0,0.19781979248496245,12.314450845164187,2.0593866646553645,14.37383750981955,5.9796691201868075,0.9971083286069267,141.134196711794,860.3566644270294,0.0005303865090422635,3.225317213994727e-05,0.1522633744855967,0.9986272061720206
6.255467033103045,0.24992613959465126,1000.0,0.19781979248496245,7.310450499378338,7.06338701044121,14.373837509819548,1.0349780478645605,0.9983984516086496,205.27270360025477,424.76799926770684,0.0017629251596730754,7.676845341580896e-05,0.19875019051973786,0.9967376437871067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.13316400453475,0.24183532857692233,1000.0,0.19781979248496245,8.4857181776442,5.888119332175349,14.373837509819548,1.4411593411964998,0.9986028297020753,201.66696539653572,438.8324928587942,0.0016036266935337351,7.383723172367512e-05,0.20713305898491083,0.9966099695742179
3.6804358455042214,0.10324702217519038,1000.0,0.19781979248496245,12.69329892144375,1.6805385883757988,14.373837509819548,7.553113632285901,0.9950425730238153,129.07248669214883,1022.0202168311984,0.0004674710760159981,2.5883007551013864e-05,0.1083676268861454,0.9992857381094002
6.221287120186545,0.2476542906918323,1000.0,0.19781979248496245,7.883079974267029,6.49075753555252,14.373837509819548,1.2145084654738978,0.9984796105608454,204.26474305145908,428.6244228562854,0.0017149888954053616,7.594377377371649e-05,0.20164609053497942,0.9966896715993248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.220495926076966,0.2476018003990277,1000.0,0.19781979248496245,7.890825933456991,6.483011576362558,14.373837509819548,1.217154379644702,0.9984812346745268,204.24141341807237,428.7143606894339,0.0017139902289137173,7.592474052179882e-05,0.20164609053497942,0.9966906174756308
6.247482176207374,0.24939466442896835,1000.0,0.19781979248496245,7.540566447213653,6.833271062605897,14.37383750981955,1.1035075848927358,0.9984194319956936,205.03721175168062,425.66387293004567,0.0017514149349482063,7.657549437150018e-05,0.20027434842249656,0.9967001304050683
6.255312516265743,0.24991585060037988,1000.0,0.19781979248496245,7.31877425247296,7.055063257346587,14.373837509819547,1.0373789696147324,0.9983988685047174,205.2681464272152,424.785306595419,0.0017628755661042265,7.676466407511314e-05,0.19875019051973786,0.9967378482184845
6.002453471007367,0.23330647141281405,1000.0,0.19781979248496245,9.044067989343525,5.329769520476025,14.373837509819548,1.696896639638511,0.9986297749076967,197.8160009109998,454.7146525148698,0.0014661653476806518,7.076221578363685e-05,0.2139917695473251,0.9964945217335774
5.457446929522477,0.19908016110167756,1000.0,0.19781979248496245,10.430436225426234,3.9434012843933144,14.373837509819548,2.645035458781857,0.9980419663385345,181.77520537135914,532.1385383231511,0.0010615679433673146,5.8559000246601994e-05,0.22908093278463648,0.9973735284183673
4.8289921927018655,0.1623577236782001,1000.0,0.19781979248496245,11.442212602523153,2.931624907296395,14.373837509819548,3.9030274896509174,0.9974812792509654,163.25959998932868,651.511624606746,0.0007479214071542397,4.570354109517009e-05,0.22085048010973934,0.9977627455885504
6.168770210892335,0.24417982030110322,1000.0,0.19781979248496245,8.283500288030941,6.090337221788606,14.373837509819547,1.3601053581066318,0.9985659805345796,202.7164393847638,434.661079066174,0.0016464420014876057,7.468511203339106e-05,0.20576131687242796,0.996618552546839
5.9530581880823235,0.23011538781463164,1000.0,0.19781979248496245,9.213813952331103,5.160023557488445,14.373837509819548,1.7856147069250536,0.998607727405208,196.3613240838205,460.95964889472526,0.0014201623645667873,6.961554377560568e-05,0.2167352537722908,0.9964378428042624
6.25644942227847,0.2499915590603955,1000.0,0.19781979248496245,7.228679489304938,7.145158020514609,14.373837509819547,1.0116892402590019,0.9983957907640266,205.3016773614345,424.6579891744265,0.0017644653974090065,7.679215206180998e-05,0.19859777472946197,0.9967411356454015
6.231666114479801,0.24834327770234255,1000.0,0.19781979248496245,7.771974959885339,6.601862549934211,14.37383750981955,1.1772397412246622,0.998457317904674,204.57079505268632,427.4474247420477,0.0017287126399477912,7.619397275472842e-05,0.20164609053497942,0.9966770116277395
6.255690260827916,0.24994100422076176,1000.0,0.19781979248496245,7.297322346522427,7.076515163297125,14.373837509819552,1.0312028135501687,0.9983978485536917,205.27928727508802,424.74299769261665,0.001763085376084157,7.67739070519813e-05,0.19875019051973786,0.9967373482654959
6.156853616868825,0.2433941645948473,1000.0,0.19781979248496245,8.355170948639632,6.018666561179918,14.37383750981955,1.3882096414062948,0.9985800983604024,202.3651807314022,436.04999593587877,0.0016318074256267117,7.440083957652445e-05,0.20576131687242796,0.9966305150572098
6.198678975979766,0.24615614976285005,1000.0,0.19781979248496245,8.078079320132787,6.295758189686762,14.373837509819548,1.2830987272296592,0.9985219486708442,203.59815003728175,431.2064414188024,0.001684147984089169,7.540101789774463e-05,0.20301783264746226,0.9966727251712071
5.607286237939315,0.20827316916148514,1000.0,0.19781979248496245,10.123083580491691,4.250753929327859,14.37383750981955,2.381479556049574,0.9982328491307274,186.1842666432434,508.8432453050565,0.001156152121217684,6.181680709595226e-05,0.22770919067215362,0.9971670893654905
5.883205653039863,0.22563276458499504,1000.0,0.19781979248496245,9.4306759603113,4.943161549508248,14.373837509819547,1.9078227296151136,0.9985561667862071,194.30465197515238,470.03057537948126,0.0013592442480730741,6.80081654140474e-05,0.2194787379972565,0.9965975536138088
6.251314053258024,0.24964965916996018,1000.0,0.19781979248496245,7.455959531758504,6.9178779780610435,14.373837509819548,1.0777813016367015,0.9984095082168548,205.1502211338484,425.2335685658385,0.001757150627662002,7.666794352781694e-05,0.20027434842249656,0.9966950897690285
4.228145580829172,0.13010540392718375,1000.0,0.19781979248496245,12.16397484865409,2.2098626611654586,14.37383750981955,5.504403084596641,0.9973096909182156,145.45920217560283,811.9371341796011,0.0005609341494176435,3.470707704792457e-05,0.1700960219478738,0.9982700239557089
4.66881132459351,0.1534814832798273,1000.0,0.19781979248496245,11.652500569971535,2.721336939848013,14.373837509819548,4.28190291299332,0.9973517589150285,158.5271638368253,688.9381247871052,0.0006880552341201993,4.26433099796631e-05,0.2112482853223594,0.9976703692726991
6.252180693411737,0.24970734475282766,1000.0,0.19781979248496245,7.432814429081247,6.9410230807383035,14.37383750981955,1.0708528616923476,0.9984072263102358,205.1757803954165,425.1363458790006,0.001758315482250413,7.668891349169819e-05,0.19890260631001372,0.9967371807271979
6.25066288255688,0.24960631924238186,1000.0,0.19781979248496245,7.4721156709147865,6.901721838904764,14.37383750981955,1.0826451493299445,0.9984112138167663,205.13101666833157,425.30664279903635,0.0017557138332813743,7.665243650715533e-05,0.20027434842249656,0.9966959510267833
6.254798541317722,0.24988162716553633,1000.0,0.19781979248496245,7.3433050728787785,7.03053243694077,14.373837509819548,1.0444877594610895,0.9984002521158833,205.25298777038728,424.84288479063036,0.0017617011568216556,7.675235426517873e-05,0.19875019051973786,0.9967385274853222
6.128945083776415,0.2415581333905985,1000.0,0.19781979248496245,8.507581642672662,5.866255867146887,14.37383750981955,1.4502575126867778,0.9986061758205906,201.54262867429765,439.33104276428713,0.0015988934923808536,7.373695254159892e-05,0.20713305898491083,0.9966137875246853
5.026727716773209,0.1735885400605372,1000.0,0.19781979248496245,11.160224450375887,3.213613059443663,14.37383750981955,3.472796582519469,0.9976224799973464,169.09227893716854,609.6423923734759,0.0008330020993991857,4.960484766151384e-05,0.22770919067215362,0.9977581572348703
4.714920580720318,0.15601610015819473,1000.0,0.19781979248496245,11.593476463443338,2.7803610463762087,14.373837509819547,4.169773734441334,0.9973927470171553,159.89022718805282,677.8165459361418,0.0007042674534001804,4.3514962764951554e-05,0.21536351165980794,0.9977280757195587
5.635666193016669,0.21003300726795318,1000.0,0.19781979248496245,10.060499909319597,4.313337600499951,14.373837509819548,2.332416527784309,0.9982697521134591,187.01934814414733,504.6163384005777,0.0011754254404447867,6.244189907384824e-05,0.22633744855967078,0.9970958716299797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.524622205257082,0.20318099808589474,1000.0,0.19781979248496245,10.29708645377511,4.076751056044438,14.373837509819548,2.525807024323456,0.9981261032389929,183.75189590879384,521.4864753688108,0.0011030916198336888,6.0010388415309034e-05,0.22908093278463648,0.9972990259330426
6.250355704580545,0.24958587546186817,1000.0,0.19781979248496245,7.479427068031646,6.8944104417879,14.373837509819547,1.08485375670382,0.9984120157094905,205.12195733771924,425.34112129206363,0.0017556269666736532,7.664487799412649e-05,0.20027434842249656,0.9966963566562935
5.446814641012531,0.19843416220120957,1000.0,0.19781979248496245,10.450945962003546,3.922891547816002,14.373837509819548,2.6640925028431948,0.9980290284805855,181.46232776456065,533.8566843048986,0.0010556904401737045,5.833037670832747e-05,0.22908093278463648,0.9973850952326904
5.76045906264116,0.21784149356916885,1000.0,0.19781979248496245,9.764549279808282,4.609288230011267,14.373837509819548,2.11845057035724,0.9984268735462873,190.69166871057666,486.6851673994249,0.0012632293339386196,6.522289584376583e-05,0.22267946959304982,0.996841172486537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25383754899032,0.24981764374903762,1000.0,0.19781979248496245,7.38102211727533,6.992815392544221,14.37383750981955,1.0555150826868698,0.9984028263690815,205.22464537062845,424.9505740978727,0.0017608229938506957,7.672890712479282e-05,0.19890260631001372,0.9967350022526527
6.252087535436048,0.24970114368572383,1000.0,0.19781979248496245,7.435405912962431,6.938431596857116,14.373837509819548,1.0716263191713857,0.9984074722490291,205.17303294021198,425.1467949385716,0.0017581006507985841,7.668671034202685e-05,0.19890260631001372,0.9967373028688934
6.135081845954504,0.2419613782938159,1000.0,0.19781979248496245,8.475653468040166,5.898184041779382,14.373837509819548,1.436993726883301,0.9986012473352487,201.7234874586835,438.6061637565394,0.0016057775217576745,7.388277191985149e-05,0.20713305898491083,0.9966082167407857
6.2343183251285845,0.2485194617573892,1000.0,0.19781979248496245,7.739991867476428,6.633845642343118,14.373837509819547,1.166742834363359,0.998451313185061,204.64900566149933,427.14749696309644,0.0017328717463505998,7.625775077930174e-05,0.20027434842249656,0.9967168972742648
4.539806517207474,0.14647865884215094,1000.0,0.19781979248496245,11.811662523973578,2.5621749858459695,14.373837509819548,4.610013987812642,0.9972659478233595,154.70972126618847,721.6663958710451,0.0006449819221880067,4.0245783326223586e-05,0.20164609053497942,0.9975528398981331
4.973751875716553,0.17055022950968615,1000.0,0.19781979248496245,11.238448712805138,3.1353887970144068,14.373837509819545,3.584387596047629,0.9975838033829019,167.53048693084057,620.4252992607412,0.0008089239329117169,4.854643056034274e-05,0.22633744855967078,0.9977709302685687
5.311639151340132,0.19029456615508988,1000.0,0.19781979248496245,10.699122165249515,3.674715344570036,14.37383750981955,2.911551280035645,0.9978751379627366,177.48394806321215,556.504874146105,0.00097745420826819,5.5459077537217205e-05,0.23045267489711932,0.9975610784746208
5.7986969647182445,0.22025687375187297,1000.0,0.19781979248496245,9.665858886278523,4.707978623541026,14.373837509819548,2.0530804532431186,0.9984710046859758,191.81706207877212,481.39603551319,0.0012923769686699008,6.608504663891642e-05,0.2222222222222222,0.9967811646378807
6.247735894628863,0.24941154506327098,1000.0,0.19781979248496245,7.535600600729192,6.838236909090354,14.373837509819547,1.1019800426498536,0.9984187834457187,205.04469430721272,425.63535961322475,0.001751861515246294,7.658158587716699e-05,0.20027434842249656,0.9966997987373155
6.040722438009377,0.23579083295494307,1000.0,0.19781979248496245,8.900311962882943,5.473525546936607,14.373837509819548,1.6260656658237802,0.9986364204152101,198.94322207411506,449.96975358430745,0.0015033743748652552,7.165646964373341e-05,0.21262002743484223,0.9965121030517397
6.177555087053774,0.2447596515894514,1000.0,0.19781979248496245,8.227444457170474,6.146393052649077,14.37383750981955,1.338580918385047,0.9985543713413461,202.97540157480083,433.6417466907312,0.0016576179133266002,7.489494828990936e-05,0.20438957475994513,0.996652524454314
6.078572942414783,0.23825837159586183,1000.0,0.19781979248496245,8.74445046370234,5.629387046117207,14.373837509819547,1.5533574778329915,0.9986321315986574,200.05831460751043,445.35493927469986,0.0015424371168838028,7.254591530510596e-05,0.20991041338549338,0.996569045215043
4.8559407645332575,0.1638706144586144,1000.0,0.19781979248496245,11.405325040972043,2.9685124688475035,14.373837509819547,3.842101106417131,0.997500697808928,164.05506042470665,645.5369823567419,0.0007586845247067177,4.6227311058667596e-05,0.2222222222222222,0.9977725432540115
6.1760141093773235,0.24465790211314323,1000.0,0.19781979248496245,8.237497601046897,6.136339908772649,14.373837509819547,1.34241220719706,0.9985564851722165,202.92997539822755,433.82027077940444,0.001655453882188402,7.485817620520617e-05,0.20438957475994513,0.9966541314758122
3.741791033701192,0.1061315886023974,1000.0,0.19781979248496245,12.638913833037842,1.734923676781703,14.373837509819547,7.284997030234279,0.9955669258854953,130.9182387704157,994.3607675290248,0.00047550469082246723,2.6811863231758252e-05,0.11385459533607681,0.999220391846973
5.048002767191899,0.17481475617247838,1000.0,0.19781979248496245,11.128214616210373,3.2456228936091795,14.373837509819552,3.4286837938327572,0.9976384330509409,169.71933858493009,605.3967382936212,0.0008427695795494006,5.0032621643617555e-05,0.22770919067215362,0.9977398271210234
