Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,Mc_full_bias,Mc_stat_err,Mc_max_lam,Mc_min_faith
20.475662736225814,0.16715811443330097,1000.0,0.19781979248496245,47.18347895943995,12.707510664808144,59.8909896242481,3.7130387063226062,0.9911118670832991,490.453814775276,57.80500699921915,0.03831285988204018,0.00039976150006300527,0.062490474013107755,0.9983494522193175
20.306973732253986,0.16486919959551993,1000.0,0.19781979248496245,47.41999841660214,12.470991207645978,59.89098962424812,3.80242417198794,0.9912697681942992,486.4295761246843,58.590447929477484,0.037228457018464986,0.00039377773775670837,0.0644718792866941,0.9982703289579304
25.68673052901346,0.24391896429462304,1000.0,0.19781979248496245,34.61585382224665,25.275135802001465,59.890989624248114,1.3695615364213205,0.9938236427058967,619.6024107205383,40.002772660566,0.0767527986391317,0.0006120810068928641,0.07529340039628105,0.9966972943305473
17.465726888578835,0.12824544804149726,1000.0,0.19781979248496245,50.84346439667541,9.04752522757271,59.890989624248114,5.619599074642847,0.9960596973266268,419.87176519742593,74.97191836540512,0.020708289581481736,0.0002999265845087365,0.09876543209876543,0.9971071964221571
17.48327189381454,0.1284602325367167,1000.0,0.19781979248496245,50.82502343875559,9.065966185492504,59.89098962424809,5.606134238630468,0.9960264081735073,420.27640974231105,74.8486139097775,0.020800957401756574,0.00030046722103126096,0.0054869684499314125,0.9999738252746443
16.581073077440724,0.117603046810209,1000.0,0.19781979248496245,51.737665144540635,8.153324479707452,59.89098962424809,6.3455913318927575,0.997586625734779,399.5561654413925,81.64566997894988,0.01635765207858477,0.0002732500868792236,0.12345679012345678,0.9960732900035664
24.38390360977671,0.22365034508322837,1000.0,0.19781979248496245,39.6673456917777,20.22364393247042,59.890989624248114,1.9614341423450947,0.9935208051356387,586.4120873893431,43.51571904237516,0.06625367172423109,0.0005535013835971621,0.0644718792866941,0.9977574073954747
25.67688018091473,0.24376308747183265,1000.0,0.19781979248496245,34.67533335428181,25.2156562699663,59.89098962424811,1.3751509373001203,0.9938374618364217,619.3493645384916,40.027559107291644,0.07665873873227359,0.0006116278623594535,0.07514098460600517,0.9967132409168975
26.064773433097702,0.24993137288032577,1000.0,0.19781979248496245,30.44164067592721,29.449348948320903,59.890989624248114,1.0336948612802146,0.9929428370743395,629.336789898082,39.07032732826481,0.07997137161470776,0.0006298032041338983,0.08093278463648834,0.9960496874266276
25.22876696888445,0.23671415395449527,1000.0,0.19781979248496245,36.84878447971403,23.04220514453408,59.89098962424811,1.5991865469722655,0.9941193211142592,607.8706744078967,41.182562640145996,0.0729506202606044,0.0005910461250239531,0.07133058984910837,0.9971304108990454
24.88270917921342,0.23132733644038184,1000.0,0.19781979248496245,38.12947605710918,21.761513567138923,59.89098962424811,1.7521518408851293,0.9939990491206491,599.0515469294714,42.11269103719371,0.07016112915968775,0.000575469274237413,0.0672153635116598,0.9975014020089148
26.064685023204213,0.24992995996561612,1000.0,0.19781979248496245,30.446722051238346,29.444267573009757,59.89098962424811,1.034045828300633,0.9929431370809225,629.3345082691709,39.07054118015306,0.07997197908107534,0.0006298023005698168,0.08093278463648834,0.9960497247507923
22.236859523822964,0.1918020620844145,1000.0,0.19781979248496245,44.39374614534199,15.49724347890613,59.89098962424812,2.864622099134466,0.9909273080781483,533.0281288473903,50.536154974068076,0.05032270745530533,0.0004652714452071104,0.05898491083676269,0.9983185356212975
25.76970148338001,0.2452335192904738,1000.0,0.19781979248496245,34.08035099985953,25.810638624388577,59.890989624248114,1.320399370810487,0.9936911725909248,621.7350674823322,39.794995212829605,0.07744459915549166,0.0006159458487508411,0.07681755829903977,0.9965387844118632
25.954105159934226,0.24816524022223108,1000.0,0.19781979248496245,32.510871209568414,27.380118414679686,59.8909896242481,1.1873897226148558,0.9932806912538931,626.4825903922838,39.33954235707142,0.07901123388679832,0.0006245829110168512,0.07956104252400548,0.9962247501299525
26.054229454368723,0.24976288777138847,1000.0,0.19781979248496245,30.86772315558997,29.023266468658132,59.89098962424811,1.0635509682868964,0.9929782963552858,629.0646939924583,39.095845480104195,0.07988541525951437,0.0006293089003276966,0.08093278463648834,0.9960541227974363
24.99905682999652,0.2331328954306984,1000.0,0.19781979248496245,37.72374231119963,22.167247313048485,59.890989624248114,1.7017783840483434,0.994064132735427,602.0121040354252,41.79613854714313,0.07109143857008574,0.0005806745517895704,0.06858710562414266,0.9973820552813613
25.768767391665328,0.24521870422875558,1000.0,0.19781979248496245,34.08677194509136,25.804217679156757,59.890989624248114,1.3209767631368572,0.993692831234887,621.711045903174,39.7973244516898,0.07743814874203366,0.0006159051639438276,0.07681755829903977,0.9965390671594263
24.32727121036914,0.22278529029670077,1000.0,0.19781979248496245,39.825640359823005,20.06534926442512,59.89098962424812,1.984796767551508,0.9934516848179751,584.9825792338182,43.67987840385469,0.0658268036616844,0.000551044461051193,0.0644718792866941,0.9977634258382774
13.498540797015204,0.08347226988519976,1000.0,0.19781979248496245,54.38569565528368,5.5052939689644225,59.89098962424811,9.878799563089261,0.9971225029204819,329.8478282856698,114.53030390902214,0.004750375733761705,0.00018933734513308173,0.3484224965706447,0.9941552665365584
21.599112869339983,0.18272194424863006,1000.0,0.19781979248496245,45.48002793839531,14.4109616858528,59.890989624248114,3.1559328884374818,0.9906754222897339,517.4900176245831,52.98620012733799,0.04584018605589896,0.00044088892777369295,0.05898491083676269,0.9983891175407622
