Mc,eta,DL,z,m1,m2,M_tot,q,snr,DL_stat_err,z_stat_err,inspiral_t,eta_full_bias,eta_stat_err,full_inner_prod,lam_0,lam_1,bias_0,bias_1,inner_0,inner_1
23.52626516493371,0.2490790013192705,36122.20836077838,3.9504859071183818,28.728412030289398,25.440575489173675,54.16898751946307,1.1292359342466476,15.980260515182314,29869.813129357564,2.660742776567485,46.457778443541,0.012145124080454914,0.002977785227073211,0.8211376702049877,0.0,1.0,1.312558770566789e-15,0.01214512408045356,1.0,0.8211376702049741
10.105118397406901,0.2499165188502718,9117.11229857129,1.2698512473389445,11.822216788409364,11.397901543863608,23.22011833227297,1.0372274881400603,20.064365875882803,1245.7270811368473,0.13910243736715078,191.3021731753254,0.0036550427239078528,0.0011474764676746092,0.9287334626802033,0.0,1.0,1.8767624307060253e-16,0.003655042723908191,1.0,0.9287334626802152
22.572143175907897,0.24999290008574987,38339.82889164254,4.154491374453252,26.06720478475094,25.790846340632903,51.858051125383845,1.0107153693394946,11.998673474785795,13686.017506963619,1.232955146443298,49.827902732897364,0.011883023668082453,0.003798471576664321,0.8290092095396784,0.0,1.0,1.3948877534128281e-15,0.011883023668081106,0.9999999999999998,0.8290092095396623
14.243471837052768,0.24999770120999312,9480.67414504283,1.3107823042796323,16.41115689819784,16.311928975879116,32.72308587407696,1.006083150709242,43.937751098035505,2011.356031138244,0.22172535560813267,107.90406353373224,0.005965632821616912,0.0006445395633657349,0.8956213047542936,0.0,1.0,9.62382101459418e-16,0.0059656328216159335,1.0,0.8956213047542848
34.51678393158501,0.24999876802770413,57700.90401963897,5.888207306999561,39.73750746149284,39.56147284869023,79.29898031018307,1.0044496476022489,7.9894677520360595,27283.202299575158,2.349024602715721,24.21145345397151,0.02073437335203479,0.00858936602419172,0.7341523741667209,0.0,1.0,1.1614197684163963e-15,0.02073437335203382,1.0,0.734152374166712
25.99500481087295,0.24999166488357247,45783.30829646491,4.830044478793853,30.033437719935836,29.688595513050853,59.72203323298669,1.011615308872843,14.754754178197642,8095.773609094594,0.721508936037428,39.24861527837775,0.01401855596521305,0.0034944167666762552,0.8017070760425203,0.0,1.0,1.3446093892757489e-15,0.01401855596521176,0.9999999999999999,0.8017070760425067
7.745838914515228,0.24999559288179907,3093.3183664808244,0.5247033503362021,8.935084770723444,8.860368292287713,17.79545306301116,1.0084326605814755,120.21559640013307,205.51426799958767,0.02883841239164242,297.7709183684488,0.0025161293205160067,0.00014723366847866124,0.9475815180044533,0.0,1.0,1.0142886914729252e-15,0.0025161293205174396,1.0,0.947581518004479
23.821043959973768,0.24915594763865231,26526.627650520917,3.049001633178463,29.011946728398918,25.825602252596724,54.83754898099564,1.1233792902344344,47.94275161317718,23662.610654584216,2.175217450624846,45.491335778593,0.012874938552178583,0.0010640235687004488,0.8188015761908484,0.0,1.0,1.4032368038561967e-15,0.012874938552176779,1.0,0.8188015761908339
16.766586823427037,0.24324113704052577,16712.596063335972,2.0808083834525863,22.798371522708024,16.359803869352646,39.15817539206067,1.3935601982012118,25.485101689993687,985.1350392280482,0.10022622046050644,82.07016291610044,0.007692633464358486,0.0014562667498668755,0.874084397614583,0.0,1.0,1.4254877816828934e-15,0.007692633464356781,1.0,0.8740843976145652
42.00223159038201,0.2492964151941009,45116.14202148655,4.7700140975952445,50.89344912203631,45.76565043476853,96.65909955680485,1.1120447024909352,26.386541731342675,11039.348173503062,0.98233948994912,17.254245883447595,0.030678354139051928,0.003961903370468551,0.6753707348269232,0.0,1.0,1.0722974713350526e-15,0.03067835413905104,1.0,0.6753707348269155
81.6102482495433,0.2448419250524262,9681.39271146513,1.3332576489622832,108.56063396543317,81.29051406534212,189.85114803077528,1.3354649704659396,146.30364423655647,86.39769400764273,0.00964846421194765,5.209885440210693,0.06576733889961792,0.0018195217808160168,0.39803585230942573,0.0,1.0,7.556715037700274e-16,0.06576733889961747,1.0,0.3980358523094225
46.5184034357005,0.24947896320901775,22258.993210190092,2.6353819379581105,55.945068589617975,51.060022862146425,107.0050914517644,1.0956726114412514,29.502189509266707,3063.6748873549573,0.29788056861059387,14.442689031566585,0.031392628777311915,0.0033645667840547936,0.6408499799304889,0.0,1.0,1.0591337124201515e-15,0.03139262877731124,1.0,0.6408499799304812
31.990266115324445,0.24356657579028837,45111.40630060193,4.769587675742791,43.31431216263386,31.3386832900064,74.65299545264027,1.3821356743614805,17.361055986290364,2909.906662089808,0.2611557016958663,27.529591858506944,0.02003047669603652,0.003998297088648192,0.7511317815424126,0.0,1.0,1.2140212294717067e-15,0.020030476696035485,1.0,0.7511317815424013
27.35873276408322,0.22062624323900165,14411.263289546529,1.8430651335790054,45.48572072541121,22.26308990392425,67.74881062933547,2.0431000782777047,70.73633185222168,1899.8244569719247,0.19664416750914349,35.74987163439813,0.01302304384574415,0.0006040622220449966,0.7774893438860766,0.0,1.0,9.429886792697162e-16,0.013023043845743302,1.0,0.7774893438860653
64.42398274836141,0.2498696261519938,103501.71506844895,9.792138063249395,75.71738650404232,72.3363899569711,148.05377646101343,1.0467399126370889,17.44959900192025,22076.81314353549,1.8248901173667829,8.098231523162147,0.05633684467098249,0.010561011107304398,0.5117945289839426,0.0,1.0,2.4343491613766837e-16,0.05633684467098245,1.0,0.5117945289839408
