Mc,eta,DL,z,m1,m2,M_tot,q,snr,DL_stat_err,z_stat_err,inspiral_t,Mc_full_bias,Mc_stat_err,full_inner_prod,lam_0,lam_1,bias_0,bias_1,inner_0,inner_1
15.84353195838981,0.24587306996167657,15806.830483242025,1.98787544409155,20.743890437366144,16.020335455746046,36.76422589311219,1.294847445277801,23.838687547737234,1876.0463966617997,0.19165411942373067,90.26429093626892,0.016794497086935783,0.005378611988448698,0.8821221179738258,0.0,1.0,2.8531805816739725e-15,0.01679449708693319,1.0,0.8821221179738092
28.343571942824862,0.24872105851695703,41572.336291703556,4.449495497925724,34.9944513865066,30.322671432880412,65.31712281938701,1.154068877604245,28.660728222674333,16440.48772861315,1.4660878298214417,33.881594852558486,0.1096336366442407,0.01842336861829471,0.7825167822183327,0.0,1.0,6.571794133720477e-15,0.1096336366442352,1.0,0.7825167822183219
33.49182496633745,0.24769962973538281,15936.295390918629,2.0012070854791744,42.39690749248573,34.97505247017602,77.37195996266175,1.2122042569811293,43.03301996213247,1707.9965409486992,0.17441219903923422,25.47896296556725,0.22771474160481264,0.026544990419278523,0.7411235726859591,0.0,1.0,7.967980675166915e-15,0.22771474160480643,1.0,0.7411235726859504
81.53202564214375,0.2499886937733281,195656.81665127163,17.272813078058753,94.28809186574999,93.02839847211617,187.31649033786616,1.0135409553891375,14.365968922504196,116968.58311300896,9.17526118153297,5.2459417588734585,3.3462529598227553,1.3893107555683375,0.4030176291718538,0.0,1.0,4.8741166728295176e-14,3.3462529598227526,1.0,0.40301762917185074
6.516539182669536,0.24976698242412945,370.17013229455154,0.07890716383328511,7.718387263311167,7.261067120554238,14.979454383865406,1.0629824976362459,621.2802013745784,2.046349296974833,0.0004138045654867861,396.86369800097253,0.0007582764866507878,1.8825658234513814e-05,0.9573508172076463,0.0,1.0,8.173939358515877e-16,0.0007582764866516638,1.0,0.9573508172076826
23.73471098884554,0.24998582158545088,41126.8119401071,4.408992806860795,27.470279436197345,27.059623077435685,54.52990251363303,1.0151759822221653,19.96739077832798,9085.827729226845,0.8173098697676808,45.77777289375873,0.06006814500671026,0.015638226217208468,0.8197327711266128,0.0,1.0,5.366750315101052e-15,0.060068145006705924,1.0,0.8197327711265977
22.183521874679755,0.24934581665849076,21179.188953843204,2.529108157705622,26.827833523787184,24.216700601870425,51.044534125657606,1.1078236447171124,13.983137625493747,1701.3692092703668,0.16712838835201094,51.30359728241132,0.044636455036546764,0.015726574338118873,0.8319550681480002,0.0,1.0,4.249869471067894e-15,0.04463645503654316,1.0,0.8319550681479849
36.462373053031,0.24845666213955725,49845.15456505836,5.1935706514280096,45.34330332866655,38.73705274524826,84.08035607391481,1.1705408675993982,23.557179179189866,26434.763751567578,2.303035357048514,22.02509698421982,0.3226713910556924,0.0664727904761793,0.7180528328943552,0.0,1.0,9.420954118033424e-15,0.3226713910556871,1.0,0.7180528328943458
12.23426262475434,0.2486295337359828,11745.508940855801,1.5599504285418226,15.143856144411776,13.055953040412879,28.199809184824655,1.1599196242155654,42.23056106638994,1358.3396512645304,0.14543624508173236,139.08091745474934,0.005914058019881617,0.0010208499337828962,0.9115804729669278,0.0,1.0,3.551299101640494e-17,0.005914058019881513,1.0,0.911580472966929
9.141561138188175,0.2499242247660884,6152.605208731664,0.9229117969023376,10.685658102093972,10.319954705134089,21.00561280722806,1.035436531206668,22.25476570484165,385.4925667296211,0.04671222837390132,226.03743115951707,0.0020170047071583173,0.0008968950557295963,0.9364396220736859,0.0,1.0,6.602312718765528e-16,0.002017004707159041,1.0,0.9364396220737062
23.379804375013496,0.24998806820960953,29718.792621910172,3.352733876314185,27.042653869481757,26.671569973125806,53.71422384260756,1.0139130878583396,18.48387450017606,3717.733780826575,0.3487263919410015,46.95752915511721,0.05434946839134226,0.015106920227835132,0.8225520572416205,0.0,1.0,4.98190536237518e-15,0.05434946839133811,1.0,0.8225520572416058
39.1293551911945,0.24951606159488224,61117.136393569024,6.187261639219946,46.97999059024304,43.020232750937474,90.00022334118052,1.0920440821933786,24.46996670344356,51332.873871888136,4.347873600071409,19.507894278239448,0.4168906545510822,0.07813103628834399,0.6977225387099995,0.0,1.0,1.1609301506445981e-14,0.4168906545510698,0.9999999999999998,0.6977225387099928
15.438913331300753,0.24999805638750314,19120.009820828593,2.3243136586347624,17.78418631002596,17.68528783683694,35.4694741468629,1.005592132517234,14.194384660242145,1482.1032091114275,0.14769483015661722,94.29819645933922,0.013846948830312487,0.006311419216375169,0.8860553885241669,0.0,1.0,1.7454422589496236e-15,0.01384694883031024,1.0,0.8860553885241546
7.4618513701996045,0.24979056439732256,3716.98370660581,0.6110349186068884,8.823941643573564,8.327513690728475,17.15145533430204,1.0596129854938325,107.14953369419804,2307.0844261601023,0.2961705667548582,316.84912392409393,0.0009537905430977399,9.98559988992922e-05,0.949843287360222,0.0,1.0,6.573157422121277e-16,0.0009537905430983332,0.9999999999999999,0.9498432873602526
22.785314873541466,0.24946936860485086,25812.850694899764,2.9804686385762884,27.414214902599348,24.99947052056733,52.413685423166676,1.0965918210165844,30.81711526802387,14702.086842236262,1.3728190910965217,49.03981607723258,0.053880126619998414,0.010071776539938135,0.8271748209798331,0.0,1.0,5.267502336065677e-15,0.053880126619992974,1.0,0.8271748209798174
