Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,eta_full_bias,eta_stat_err,eta_max_lam,eta_min_faith,eta_max_lam_index_first,full_inner_prod,eta_min_inner_prod
3.1173413178000744,0.00980296049406921,959.1808286096203,0.1905477602783214,49.50495049504949,0.4950495049504953,49.999999999999986,99.99999999999991,0.7604245892216249,99.99999999999997,1316.5557301654846,-1.7785292388720203e-05,8.061877745797125e-07,0.006123341594984692,0.999949947786196,2,0.4584598654670979,0.9999221488139988
4.201460088721092,0.01612069384020993,1235.2600652641743,0.23879661556119927,49.18053484519057,0.8194651548094317,50.0,60.015407069538675,0.8997940755528877,100.0,801.1442987881312,0.00017777464575946533,2.129571095310116e-06,0.013850415512465374,0.9999385415106382,2,0.6786923509172925,0.999896924757488
5.633559168203873,0.026283796300990113,1587.0930806218757,0.29748910870086626,48.64932365306722,1.3506763469327803,50.0,36.01849085722412,0.9594885656139501,99.99999999999999,491.9100488144711,-0.0006400581765722002,5.481995863901956e-06,0.036011080332409975,0.9998832400942691,2,0.8689776365597813,0.9998014531876029
7.490816753007313,0.04226023891250191,2030.5630679126957,0.3678819062411366,47.78923874811847,2.210761251881509,49.99999999999998,21.616643908267598,0.9853299254127724,99.99999999999996,306.47513040678973,0.0001556803992628919,1.3618524511733946e-05,0.0886426592797784,0.9996073832564072,2,0.934628788886467,0.999453978134218
9.827458335944282,0.06644342505714412,2578.7228854879736,0.4505467613913249,46.421751500685914,3.578248499314073,49.999999999999986,12.973316836319407,0.9928264116258487,99.99999999999999,195.44087708110075,0.0019721068749984916,3.221167186363563e-05,0.0997229916897507,0.9992165086766833,2,0.9296481626545009,0.9991537233263786
12.6243635292308,0.10086313886857928,3232.9589382913327,0.5443424205891617,44.30912097503538,5.690879024964604,49.99999999999998,7.785988909738064,0.9985490795798001,100.0,129.22825342430565,0.007498497731882381,7.103456733406788e-05,0.006560723137483598,0.9999927875356159,2,0.8942298951298943,0.9999744583922229
15.709400373886758,0.14520536853791083,3965.377827474967,0.644510601431641,41.18599946420433,8.814000535795667,49.99999999999999,4.672792938568427,0.9938287251445252,99.99999999999999,90.19802899956426,0.0196109979073682,0.00014153769547585725,0.04986149584487535,0.9992687841770459,2,0.8595639995528126,0.9992798179233667
18.678016776138673,0.1937616963574256,4692.410789818861,0.7400034990667448,36.857308257207265,13.142691742792712,49.99999999999998,2.8043957035984923,0.9919482795642162,100.00000000000001,67.95158562676704,0.03687749619757197,0.00024491587595363364,0.05263157894736842,0.9988901247970063,2,0.8414201821846257,0.9989110083991247
20.90609538213904,0.23379660761286927,5257.896855943265,0.8120818691586157,31.36462732356159,18.635372676438404,49.99999999999999,1.6830694973552844,0.9947489891198369,99.99999999999999,56.5607628037291,0.05272563611315206,0.00035197567113849594,0.07756232686980609,0.9972527674244445,2,0.8372306412398193,0.9973065099143226
21.7634343350634,0.24999368702810534,5480.242866381382,0.8399671930348361,25.125628140703583,24.874371859296406,49.99999999999999,1.0101010101010157,0.9938716021648833,99.99999999999999,52.98919799884042,0.06004563497357829,0.0004012536056747071,0.09418282548476455,0.9956285215540901,2,0.8354761127444268,0.9957143179688543
