Mc,eta,DL,M_tot,q,full_bias,snr,Mc_stat_err,Mc_max_lam,Mc_min_faith
23.096621160122243,0.10618493014885108,1875.3088640235344,88.69736528874112,7.280172834694216,0.046164742079270085,294.0693469876086,0.0009830270271302239,0.093260334688322,0.9999874245234596
31.075547300524192,0.16022463049306054,5647.551758910539,93.23548169734175,3.9906520582159946,0.1827242393003467,117.08883218687727,0.007631955031813188,0.10974987654930557,0.9994478313894394
52.06866691936473,0.2264670478825965,19534.98213209816,126.93267938193462,1.885207996405969,0.7438082387380422,39.98167549992389,0.08956060427189562,0.11905772393787833,0.9999752107173631
39.65726923660587,0.20899988990719848,9129.711605779581,101.44605695544611,2.3611732498026745,0.37167858494198946,131.99234146760645,0.012578577449041407,0.0792482898353917,0.9999774094552681
40.87358309783118,0.24074108415805076,3613.7477643642737,96.05336494876181,1.4766161641453475,0.3447966783267993,221.4413918495649,0.007363763604367838,0.057223676593502144,0.9994828918522722
39.62439243897298,0.2393197537276993,7987.230884134355,93.449178495367,1.5210843132402632,0.31730431883942234,74.24890843505457,0.01992534825170629,0.10116970998767491,0.9996659018280719
47.96418829692452,0.2427255039882295,8388.186671336944,112.16254431472058,1.4113273901866041,0.48488374054564387,63.026499320568796,0.039150970348038674,0.08596930867190788,0.9996678053634572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.47923282504988,0.24945797093215893,19357.457790540153,118.42233903360236,1.0976740722104492,0.6406172825649027,61.396619784238936,0.05497796001335142,0.10116970998767491,0.9990414686828107
35.47895895872772,0.21091353479000302,18282.90150216683,90.2626745612645,2.308004737001271,0.22997267527608872,16.023623518327806,0.0656822636510334,0.2687156307025227,0.9997162575953523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.63587197607289,0.174220136071614,11953.794466414587,121.65112801810474,3.450010453776287,0.5319195662133904,47.077160224161744,0.04914126136147003,0.1401085525598016,0.9997577662406588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.12843153251808,0.197386622513605,9175.28603356187,114.17552960238672,2.695164606332515,0.4896452702157341,70.63224119633166,0.030124741473428588,0.1648814192907418,0.9990396791745059
67.03398055045972,0.24981167327642934,15420.852600129574,154.07329555544305,1.0564420055866366,1.284769227724329,55.43164976724249,0.1960247817325897,0.0792482898353917,0.9994149352222339
60.89937968378109,0.24008664706562857,17941.752553620983,143.34814095342213,1.4972893305299269,1.199859125670438,92.71863973629077,0.07384347588412145,0.1519911082952933,0.9998440403331678
72.03892070219221,0.24520504763130957,3374.5538679671918,167.43627512927935,1.3215084684373077,0.9992137786369151,198.4942122169168,0.044497137136138225,0.03511191734215131,0.9998255241379554
22.259703487847325,0.16357762635488668,15008.856569684474,65.96066627177092,3.85382287728705,0.05655053297358967,34.93849082209849,0.008526857976277504,0.2477076355991709,0.9996549908761694
22.971887116472136,0.13213687883148653,5170.1942973217665,77.37171919296728,5.382109185193356,0.056256486228339925,116.94903121799122,0.0026572762635469413,0.1401085525598016,0.9993165469658585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.54051267613506,0.24626703974535347,9750.377638694708,126.43736661873275,1.2784127214236407,0.7845309363306037,56.91264588906125,0.07388973796663106,0.08596930867190788,0.9992195083360226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.89973428225338,0.24992276767730595,6835.265881948621,100.87380398871875,1.0357816815161929,0.5153101885360967,104.61951844405597,0.025404120309632305,0.08596930867190788,0.9998810063652801
56.31519044131826,0.24193081407136122,6226.957839880307,131.95044069273038,1.438005468044349,1.028356816913055,140.16456781356354,0.03902454589451025,0.057223676593502144,0.9999955079936775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.752977821886894,0.20824975352800426,12989.244326273874,124.98285751142286,2.3821349538798855,0.6736187672136841,79.826909718423,0.038269147028765375,0.1648814192907418,0.9995780765902031
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.164520147922286,0.1545871111887823,12524.28971596649,86.33728498984578,4.232582211014053,0.127150780036051,56.31302242917243,0.011037152422008286,0.1788649529057435,0.9999308261291393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.90772762012944,0.24983018613600078,5009.785667328421,185.95294327718864,1.0535199240751032,0.654807688342439,394.25064771544646,0.04115544681501731,0.023371515179132774,0.9995163696370498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.90327374774449,0.19953955139920976,13278.326620149595,131.25372638548257,2.6315308294306923,0.762096271981427,92.15750569560713,0.0365945433034765,0.10974987654930557,0.9999322056594264
55.651499972118515,0.22446764150707055,22355.612376712907,136.39065916150923,1.9393478545348883,1.2011632237016574,53.28898148647992,0.11360867069292054,0.10116970998767491,0.9998038685983675
65.37227008513977,0.23899062287145065,4446.09277358964,154.29968861749745,1.5311686782191685,1.3612663956469984,126.09413541507996,0.06742411914473657,0.052749970637026196,0.9999913321866826
