Mc,eta,DL,M_tot,q,full_bias,full_faith,snr,Mc_stat_err,Mc_max_lam,Mc_min_faith
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.06003011813075,0.2302860756915784,25184.533490600545,555.2397690370168,1.7809162194711217,-88.38155203266535,0.9915592043901265,147.16069732584302,2.4456330123530425,0.2915053062825176,0.9518460364115197
225.7438786691613,0.23098778014627366,23354.34306078952,543.8292713648946,1.761552174147318,-68.7662464823502,0.9879859835028398,131.13844230064188,3.717754853081735,0.06734150657750822,0.9968218713210957
41.86964881311671,0.19567769468866023,5077.710174071613,111.42291709545674,2.746321014428605,0.5315384991733607,0.9907999296410124,177.1993553788619,0.013567737750895092,0.0792482898353917,0.9945861987854655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.94293100921236,0.16508834647699985,11020.495226970474,220.85173921796357,3.793772905735982,3.6121439730861304,0.9974809615694504,114.65449999391599,0.12695575499278888,0.052749970637026196,0.9972207917390196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.81423264016787,0.2492589810715047,3477.2825895882056,273.450031821934,1.1151561343420289,-1.0591635303723024,0.9991913995311548,382.9076980328148,0.1378733283100783,0.025353644939701114,0.9991870614089322
141.15508016247276,0.24972159540692687,19266.08924861719,324.50609064819474,1.0690459697219963,-11.002215803066917,0.9996782337747677,126.87395669064419,0.579022416678003,0.052749970637026196,0.9967142380531486
9.335479172616242,0.21431659259463046,4927.169490803922,23.52356484219689,2.2144059131025324,0.002319729553034104,0.9968108025877924,54.76335973782451,0.0003287177064507875,0.22834203047182716,0.9935295336398791
60.94951943674647,0.21294700242524894,4505.538430676679,154.17266055891426,2.251943178678561,1.4270168619180468,0.9948301324808932,110.50522418891683,0.055745422979179,0.06734150657750822,0.9950286344553028
223.43091300604058,0.24968350014338614,17187.30512566834,513.6997494625315,1.0737871847656777,-76.44907392365312,0.9945963338451288,58.63565269962499,3.441375899147468,0.08596930867190788,0.9939185854072965
208.41896407715083,0.21865033160375696,21699.295186439034,518.9041556444815,2.0965348678307807,-62.805297704889085,0.9915289766731029,55.3685752496888,3.7109822011939637,0.08596930867190788,0.9946527532739559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.5160518901995,0.2081089197762276,22510.398838491546,375.76021046088624,2.3860783407236865,-15.038970966562815,0.9978522465411481,49.25428053867939,1.657191154503776,0.07305271542664449,0.9949999506945658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.503062059378685,0.2486762998398808,1338.837932678765,97.9579259191509,1.1569513891625658,0.3984045471048834,0.9914790106150825,260.0521743364498,0.006662850100274585,0.062076795936247604,0.9963330026946847
