Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,Mc_full_bias,Mc_stat_err,Mc_max_lam,Mc_min_faith,Mc_max_lam_index_first,full_inner_prod,Mc_min_inner_prod
3.74080958136009,0.00980296049406921,1142.026055840568,0.2227400393635026,59.4059405940594,0.5940594059405945,59.99999999999999,99.99999999999993,0.7784549524803291,99.99999999999999,963.084139568731,-0.0001588041334563478,1.3183150773111885e-05,0.007872867764980317,0.9964994203931287,1,0.5012434940212687,0.9964096805098822
5.04175210646531,0.016120693840209935,1463.1899653009998,0.2771395297305544,59.01664181422868,0.983358185771318,59.99999999999999,60.01540706953867,0.7956251428123192,100.00000000000001,586.1226540987328,-0.0003766710410760144,2.975098429561932e-05,0.009913981629975215,0.9936344481935053,1,0.6714510279993827,0.9933424006370649
6.7602710018446475,0.026283796300990113,1842.6378707805352,0.3384859774209641,58.37918838368067,1.6208116163193365,60.0,36.01849085722412,0.7921704874354459,100.0,359.95508214586545,0.00011505702588297849,6.512717031900143e-05,0.0032074646449919814,0.999768253730619,1,0.7563630596600325,0.9997729625461205
8.988980103608776,0.042260238912501906,2365.7552650780503,0.4189302584051573,57.34708649774218,2.6529135022578116,59.99999999999999,21.616643908267598,0.7931697708697579,100.00000000000001,224.33194770197144,0.0017376645635708583,0.0001393479919165227,0.009330806239976673,0.999680016965328,1,0.770250893373587,0.9996875197592209
11.79295000313314,0.06644342505714412,2997.1381897412575,0.511063094364634,55.7061018008231,4.293898199176888,59.999999999999986,12.973316836319407,0.8295823746700428,99.99999999999997,143.12409555237215,0.0030000449780174573,0.0003027446980503761,0.01662049861495845,0.9997665494497922,1,0.7687336410934763,0.9996213350411884
15.149236235076959,0.10086313886857924,3756.455273166608,0.6163863873368576,53.17094517004247,6.829054829957524,59.99999999999999,7.785988909738069,0.8745843540125732,100.00000000000003,94.6980474030978,0.00480235053065628,0.0006260376231732046,0.04155124653739612,0.9924464265063726,1,0.7716892399995896,0.9862302211182101
18.85128044866411,0.1452053685379108,4623.0781663685775,0.7310424127070029,49.42319935704519,10.576800642954796,59.999999999999986,4.6727929385684295,0.9122557618276544,99.99999999999999,66.1528243574573,0.01427045067035573,0.001193637443845793,0.055401662049861494,0.9972693204127915,1,0.7574128579529842,0.9944224378160066
22.413620131366407,0.19376169635742557,5396.738659625554,0.8295228831387164,44.22876990864873,15.771230091351251,59.99999999999998,2.8043957035984937,0.9483419141664989,99.99999999999999,49.883000134270794,0.032603165540414814,0.0021339542428530194,0.1883656509695291,0.9830279141807371,1,0.769024444070629,0.981697462430011
25.087314458566848,0.23379660761286927,6029.960781240806,0.9079270146790269,37.63755278827391,22.362447211726085,59.99999999999999,1.6830694973552847,0.9802168787366838,100.00000000000001,41.55263149441946,0.061422414704701916,0.0032335843118718108,0.013850415512465374,0.9998940435036926,1,0.8030690730153524,0.9997869670378473
26.116121202076084,0.24999368702810534,6268.216940275461,0.9369817059019288,30.1507537688443,29.84924623115569,59.99999999999999,1.0101010101010157,0.9920661179401866,99.99999999999999,38.94072621035082,-0.02759763948239114,0.001354947196276923,0.006560723137483598,0.9999756713366144,1,0.8021008953974751,0.9999633490635935
