Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,eta_full_bias,eta_stat_err,eta_max_lam,eta_min_faith,eta_max_lam_index_first,full_inner_prod,eta_min_inner_prod
1.8704047906800447,0.00980296049406921,696.1624102523036,0.14237578356516492,29.702970297029697,0.29702970297029724,29.999999999999993,99.99999999999991,0.44388286947753114,100.0,3127.5710174907867,-8.627606478400936e-06,4.5636739454933917e-07,0.0016037323224959907,0.9998053388690329,3,0.22244664008739193,0.9998098062741888
2.520876053232655,0.016120693840209935,908.4551057714604,0.18143857428483368,29.50832090711434,0.491679092885659,29.999999999999996,60.01540706953867,0.591261576215875,100.00000000000001,1902.7263449813693,2.4923006052083468e-05,1.2914390419114152e-06,0.0332409972299169,0.9897831150411055,3,0.3059477239683597,0.9899891076688956
3.3801355009223237,0.026283796300990113,1142.6013586671552,0.22283983052427025,29.189594191840335,0.8104058081596682,30.0,36.01849085722412,0.7450494439109321,99.99999999999999,1167.8489634259388,-0.00014089838847162122,3.1822276950553134e-06,0.009913981629975215,0.9987775461710752,3,0.569858609305232,0.9987039689276033
4.494490051804388,0.042260238912501906,1461.9281287679128,0.27693057971987656,28.67354324887109,1.3264567511289058,29.999999999999996,21.616643908267598,0.8313136055637865,100.00000000000001,727.1727172084644,9.316491235457727e-05,8.050894203880457e-06,0.019390581717451522,0.998042532930473,3,0.7537052505724054,0.9980153996311651
5.89647500156657,0.06644342505714412,1835.3612272146215,0.3373354840100389,27.85305090041155,2.146949099588444,29.999999999999993,12.973316836319407,0.8854765721046535,100.00000000000001,463.30444656264166,0.00032946691100285176,1.8746424784657454e-05,0.0024784954074938037,0.9998295733112977,3,0.8298573532814728,0.9998233559794042
7.5746181175384795,0.10086313886857924,2267.15844245572,0.4040858126447779,26.585472585021236,3.414527414978762,29.999999999999996,7.785988909738069,0.9250790718902666,100.0,305.9511700368973,0.0006855055859477683,4.285516102702552e-05,0.0029158769499927103,0.9998654993183772,3,0.8639858867679937,0.9998641615777702
9.425640224332055,0.1452053685379108,2758.825549608907,0.47684090931362766,24.711599678522596,5.288400321477398,29.999999999999993,4.6727929385684295,0.9477822789707846,99.99999999999997,213.19432451726848,0.00135172660850161,8.57997844106742e-05,0.024930747922437674,0.9976163434761012,3,0.8687697165787388,0.9976970275827612
11.206810065683204,0.19376169635742557,3201.088192991604,0.539876847523678,22.114384954324365,7.8856150456756255,29.99999999999999,2.8043957035984937,0.9697007538539054,100.0,160.3226994938101,0.002581795727859151,0.0001489982018076732,0.009913981629975215,0.9997472842413813,3,0.8820874961465132,0.9997527922108173
12.543657229283422,0.23379660761286927,3540.8924883563527,0.5870064733642248,18.818776394136954,11.18122360586304,29.999999999999993,1.6830694973552849,0.9891796238697492,100.0,133.2495131065879,0.004204156160593303,0.00022256130624358236,0.019390581717451522,0.9998861315910436,3,0.8985744330139253,0.9998390674064873
13.058060601038042,0.24999368702810534,3668.256588849281,0.6044113777509137,15.07537688442215,14.924623115577845,29.999999999999996,1.0101010101010157,0.9958192409855479,100.00000000000001,124.76044434623311,0.00043479829486575526,8.13677202162061e-05,0.12465373961218834,0.9962509889632901,3,0.9059748594377093,0.9963331752271242
