index,Mc,eta,chi1x,chi2x,chi1y,chi2y,chi1z,chi2z,DL,tc,phic,iota,ra,dec,psi,gmst0,hybr,Mc_err,eta_err,DL_err,chi1z_err,chi2z_err,iota_err,ra_err,dec_err,psi_err,Mc_bias,eta_bias,DL_bias,chi1z_bias,chi2z_bias,iota_bias,ra_bias,dec_bias,psi_bias,snr,faith,inner_prod,z,z_err,z_bias
96,27.477090184638943,0.20952505924597348,0.0,0.0,0.0,0.0,0.06852524908700737,-0.054304251739525286,39160.00384579777,0,0,1.341940889240885,2.0876710677764674,0.5870714233406851,1.2785825255780745,0,0.97,0.1466249,0.06851292,21800.754,1.900392,5.080991,0.2956868,0.05693475,0.046884112,0.32898214,0.017932670619104397,-0.0033695425393109033,891.4927706872467,-0.04893838078934321,0.2075022678842318,-0.0091956836724912,-0.0005665836746050855,-5.888238367044143e-05,0.04288467234740412,5.285169787795989,0.9992169844551666,0.9992402578633043,4.229597447585351,1.9440112618162848,0.08143620537774243
59,14.202404438034607,0.24001891775604545,0.0,0.0,0.0,0.0,-0.13299891182321963,0.06664945924440902,25422.607884218658,0,0,1.4904383174307303,2.8665322117674545,1.2885785642607637,6.1786753026713885,0,0.97,0.01101996,0.03309397,3391.394,2.1125083,3.219961,0.09441122,0.110030144,0.019767543,0.13785356,0.0019611761197143875,-0.0031572882365160163,114.17198684390844,0.021333678564737616,0.007337839167735371,-0.0028391104265141436,0.000516198616081504,0.00011315143279708193,0.016024718790803284,10.42638434968949,0.9998570544968853,0.9998627794774454,2.9428965748573015,0.3241819432920128,0.010999991004351894
1536,13.302810967994349,0.22632632288105337,0.0,0.0,0.0,0.0,-0.028675197659001336,0.10946601724715081,17155.255425255084,0,0,1.0188912057469808,5.259098181613142,-0.5242005379550003,1.9566635923063904,0,0.97,0.014166924,0.043918904,16152.619,1.4511356,2.803302,0.82908523,0.028365077,0.027020207,0.43380082,0.0020099225552988546,-0.0022497442718635127,-238.58485431358335,-0.00837767979175414,0.05204206381383639,-0.05319679685067417,0.0033063182748250923,-0.001705328144490557,0.053086237064474996,9.307827185787701,0.9998669418230746,0.9998720601120699,2.1259491718851735,1.5635243400008667,-0.024308167312752982
882,27.557946361366305,0.23144039881049244,0.0,0.0,0.0,0.0,-0.09758291633280326,-0.0078896982478851,9575.46511992038,0,0,1.9853204233655855,4.276598439967504,0.16612555922861505,5.230443995160249,0,0.97,0.017021075,0.004939074,603.3955,0.286478,0.57247424,0.039601743,0.0055853664,0.0074613863,0.038735162,0.010199056111303176,-0.0033125873421106984,23.567032930286256,-0.017420711151281132,0.08498414015743462,0.000949747903140953,7.579837763875742e-06,-0.0003513766912846537,0.004455538986565667,58.016619544220234,0.9996026753490089,0.9996152858438125,1.3214070460242346,0.06719945931471671,0.002638585886664657
1010,14.003233176346516,0.2493267317861496,0.0,0.0,0.0,0.0,0.20411483953341608,-0.1305357047131152,10624.082509468808,0,0,1.3273831754887182,1.7641785291267034,-0.8103343998428164,4.336927650955014,0,0.97,0.003305,0.0143242655,388.8933,1.044694,1.2289449,0.051585842,0.010219537,0.004263347,0.04977135,0.0030897911057239567,-0.007249131372719641,200.85634037239143,-0.5547747956390081,0.5572355720443856,-0.01352555688343318,-0.0006718985241471217,-0.00019573260990892084,0.05192828134924994,43.56894861104198,0.9997098886026445,0.9997208677774361,1.4377374147243926,0.042621465058554575,0.022046365545627333
1838,25.8510058301786,0.20725006528345422,0.0,0.0,0.0,0.0,0.11839540440103037,0.07672614796044577,39842.00908098384,0,0,1.5646633956069285,6.172904920790016,-0.418384595083362,1.6105280303006744,0,0.97,0.12885764,0.101377495,10140.355,1.9627459,5.2088146,0.04935404,0.11581372,0.08715711,0.057251588,0.011802629681502997,-0.0022225898269481762,196.2487577240412,-0.043145847836741476,0.17671705756470182,-0.0003302806766435293,0.00039117650778138315,-0.0007018225851417222,0.0011932554044804884,4.285055903957515,0.9994799389419653,0.9994954182358771,4.2919157905510215,0.9138791192451725,0.017910018560067797
1633,24.50512927242338,0.2098898445651343,0.0,0.0,0.0,0.0,0.05132094939584159,0.11293034205115085,21170.000987128118,0,0,2.018761164231796,2.6954907225464346,-0.13924792621323911,3.924639347119313,0,0.97,0.030290345,0.02079949,1929.7062,0.37259424,0.9306956,0.09237147,0.07309881,0.06514528,0.12364806,0.005592406981084932,-0.0010401006731850788,187.60424804041443,-0.023209870814034708,0.09045688376714031,0.002183618863499969,-0.008098037795007947,-0.0071309047064714816,0.01667676941529019,28.610846000287154,0.9996680413058687,0.9996781548778316,2.5282007382094385,0.18943835934451103,0.018517318327669674
1242,29.38537587808984,0.2361530268104974,0.0,0.0,0.0,0.0,-0.03260918387841924,-0.1415904063109787,44197.402728412446,0,0,2.564750262109271,3.793754866268407,-0.3110946217984294,0.0851763083304274,0,0.97,0.07177092,0.011466789,23500.045,0.95510256,1.7945999,0.9286708,0.0138267875,0.02539811,0.17396857,0.0033803931738920746,-0.0043061060766631815,26.41531366393013,0.04640442475711356,-0.04694851929313704,-0.007734159473998877,6.780090776625562e-05,-0.0005173947167346094,0.03616471458027609,20.215050845266898,0.9992849518227761,0.9993073659299496,4.687190803532889,2.0716439993106768,0.0023839179330522597
1068,16.639582976494285,0.23935911792015624,0.0,0.0,0.0,0.0,-0.006719769899773791,0.12186914354367347,28333.78258516229,0,0,0.2983911767646179,3.538229645580718,0.36257677575866154,1.6797707165212261,0,0.97,0.009465688,0.015597618,34996.426,0.7915796,1.2389945,4.0924644,0.008284539,0.00824623,0.13506144,0.0010063355064895813,-0.0030873881608061305,436.3820092702715,0.019142763369062333,0.0014620488854307034,0.09083584326995754,-0.00414204656974306,-0.0036827137610985407,0.008261399160250642,28.69625385262428,0.9997800848752633,0.9997881337544446,3.221481338660315,3.1586375432107654,0.04143874855163299
1680,104.65159963599169,0.24775303168496207,0.0,0.0,0.0,0.0,-0.03712203872594266,0.10361354625390697,72693.0592924851,0,0,2.1791955477702944,4.758510956790764,-0.3524306636270882,1.381954093012684,0,0.97,1.6053069,0.008055616,12611.058,1.9431075,2.4961438,0.15419656,0.04004922,0.033184614,0.16937135,-0.1634437047979914,-0.0033783222336735254,471.57854056654776,0.3178789784886337,-0.38378599281458287,0.0014571686554865813,0.004158490637735058,-0.004668420391783305,0.02963380745743555,20.04436257000757,0.9989858201878274,0.9989382448020988,7.189248880689869,1.0750813183020362,0.04048676933630091
