index,Mc,eta,chi1x,chi2x,chi1y,chi2y,chi1z,chi2z,DL,tc,phic,iota,ra,dec,psi,gmst0,hybr,Mc_err,eta_err,DL_err,chi1z_err,chi2z_err,iota_err,ra_err,dec_err,psi_err,Mc_bias,eta_bias,DL_bias,chi1z_bias,chi2z_bias,iota_bias,ra_bias,dec_bias,psi_bias,snr,faith,inner_prod,z,z_err,z_bias
485,39.00709483435302,0.2489662625729085,0.0,0.0,0.0,0.0,-0.0346799884731602,-0.16345358119972,64250.23773021372,0,0,1.2467569539992784,1.7038889644365927,0.4316367747640526,3.2087421159632012,0,1.0,0.32473615,0.04539062,19626.244,9.378291,11.296083,0.1517289,0.07645878,0.10763651,0.1426669,-1.0741691580719785e-14,2.195947609422973e-16,-7.633886310325033e-11,-7.740148239626335e-14,8.502208841735137e-14,-3.638833154027604e-17,2.3320774014002734e-17,5.55362032479482e-16,-3.923680793354836e-15,7.036930869926393,1.0,1.0,6.460102603412286,1.6832677054388174,-6.217248937900877e-15
716,21.950391817501522,0.24115825487489304,0.0,0.0,0.0,0.0,0.23605124264121996,-0.013419483420063416,17343.50335460295,0,0,1.0080721620225856,0.12654613294757835,0.09750866584413753,1.9755918777946488,0,1.0,0.018633114,0.011214425,1650.4677,0.5305488,0.89063185,0.08354717,0.008502649,0.008138123,0.081119984,-5.984681522135368e-15,1.5351666783093094e-15,-3.9808355514031756e-11,9.987926435738485e-15,-3.299181862986036e-14,1.2775926683023936e-15,-5.268825213198844e-17,-1.9322341871919891e-16,-1.1116182037696698e-14,31.115578462966983,1.0000000000000002,1.0,2.1450934217849174,0.16658690244436025,-2.220446049250313e-15
842,26.505836693938747,0.24880837361813948,0.0,0.0,0.0,0.0,0.1358433786758292,-0.06718077497399991,19913.97553266201,0,0,0.9507023492009329,4.668341797188442,-0.05271318575227646,4.869850328237134,0,1.0,0.040618893,0.01327994,2071.9187,2.0777583,2.5028996,0.12460431,0.009698977,0.010688549,0.1258282,-1.2086697226551432e-14,2.3933937408763927e-15,2.762957468955625e-11,2.645302703027507e-13,-3.281876350314812e-13,-1.184778965322192e-15,-9.974533913978588e-16,7.089745218828783e-16,-1.1551649502104282e-14,33.84196908945992,1.0000000000000002,1.0000000000000002,2.4036271404222607,0.20494443416524,2.6645352591003757e-15
1095,14.71784202520184,0.24992551294640744,0.0,0.0,0.0,0.0,0.016671171437286792,-0.0720186307590107,7485.725953732368,0,0,1.0259431584340377,6.1072763087319935,1.1175686871586756,0.46248908012723194,0,1.0,0.002529967,0.0035895081,350.3195,2.517728,2.6348255,0.036492735,0.010312091,0.0039168876,0.036903426,-3.9933787811672085e-15,5.0941855853889905e-15,3.9681326862705295e-11,1.756814014050867e-12,-1.8097572949004023e-12,-3.3698772456124988e-15,-9.323633841453901e-16,-4.908648796332631e-16,-1.3832690204203691e-14,62.03773268813647,0.9999999999999998,1.0,1.0822040903380408,0.04089848884301017,4.884981308350689e-15
284,29.214094309037826,0.24879608185102015,0.0,0.0,0.0,0.0,-0.10204613094935872,0.010805454581112628,44835.50231296823,0,0,1.7470902959137227,5.08666663394863,0.35134318883907434,0.8513402995087302,0,1.0,0.09295327,0.025682645,9129.854,4.427813,5.5336056,0.13330646,0.03574911,0.025041047,0.11664152,-8.148659870809878e-15,7.505011994172192e-16,-6.422640441323723e-11,-4.88981171226707e-14,4.05742172322414e-14,-2.907631276991268e-16,-3.4482254460391495e-16,2.122238972626808e-16,6.260102132502311e-16,11.928567138582034,0.9999999999999998,1.0,4.74473421819412,0.814444736649584,-7.105427357601002e-15
1681,42.52896775885376,0.24868658475716246,0.0,0.0,0.0,0.0,-0.11784799926212393,-0.026060109974393904,27438.96116990997,0,0,1.2720840521285623,3.477757404232396,0.7025107617894095,6.2033284321178925,0,1.0,0.10405942,0.013201293,3162.1987,1.9473286,2.4819043,0.059420258,0.020327948,0.017062256,0.061741848,-1.184532472033497e-14,1.8119431951959397e-16,-4.0880740568654294e-11,-5.404923935982739e-14,5.666469295992399e-14,-8.847038471081559e-17,-9.453619855920936e-16,-2.6850955259585343e-16,-2.4329186094131553e-15,24.10446953491529,1.0,1.0,3.1362570147807243,0.2997001142227931,-1.7763568394002505e-15
1857,12.976472435461796,0.23475258398132123,0.0,0.0,0.0,0.0,0.06634305634285335,0.15965880738599847,15220.53641817262,0,0,0.6695279586780507,1.8503294962573404,-0.46892818195468355,4.870028449750004,0,1.0,0.004533804,0.009980088,6915.0146,0.38180274,0.6708485,0.60031486,0.008963497,0.005568086,0.1466853,-6.461506876729173e-15,5.830745134797063e-15,4.958993071978005e-10,2.161184186276668e-13,-4.910567073009477e-13,-3.649233587752833e-14,1.4713626391733783e-15,7.304979912884561e-16,-1.0090904146767402e-13,40.19540180100981,1.0000000000000002,1.0,1.9272903173981784,0.6959787616068016,5.1736392947532295e-14
316,23.379252785944185,0.2490974877798096,0.0,0.0,0.0,0.0,-0.3413603486061152,-0.004322745413389492,39161.6551456193,0,0,0.4873306332431917,1.4670289279128752,-0.3526394923381049,5.047822578455118,0,1.0,0.039268665,0.012952318,36697.78,2.2384768,2.7315357,1.8242214,0.016009087,0.009882461,0.24113892,-8.510365436080436e-15,1.3634416961101226e-15,8.548928949290625e-10,-1.67358986911806e-13,1.5109922169192804e-13,-4.4665652115754137e-14,9.983853376801697e-17,-2.3865826883582997e-17,-2.5292261219719805e-14,26.12699784329173,0.9999999999999999,1.0,4.229748478751312,3.230895404695403,7.993605777301127e-14
226,13.981157990515257,0.24750950589281528,0.0,0.0,0.0,0.0,0.07583106740398204,0.0036519505799717245,10963.603370563698,0,0,1.598338391258906,5.235059554302183,0.5719182038671686,6.118940447883128,0,1.0,0.009559869,0.02728279,1023.11115,2.4622622,3.1347384,0.015863892,0.039340388,0.03726501,0.02439925,-3.3145414108385995e-15,5.467003347951149e-15,2.477137140775981e-11,2.7533336883528334e-13,-3.915695198159214e-13,4.493780904157272e-16,1.515830735354328e-15,-2.1207572173050999e-16,7.868452204948579e-16,11.502226050570476,0.9999999999999998,1.0000000000000002,1.4749624377549455,0.1110093903468301,2.886579864025407e-15
235,46.788145029937624,0.20759509292560674,0.0,0.0,0.0,0.0,0.28197390296882907,-0.1346285338412657,10181.993861565836,0,0,2.5165433724791333,3.702025400271581,0.09500230877027116,1.625618056371029,0,1.0,0.043523826,0.002005086,863.1865,0.07392601,0.255232,0.13275824,0.0028211952,0.0037068224,0.03135747,-1.6038734648026405e-14,6.960606933023566e-16,3.751082014429964e-11,-4.815560402981558e-15,-1.5485432169369796e-15,6.382432358083148e-15,3.4178761513670833e-16,5.557696544537972e-16,1.972211101450018e-15,131.6024488366646,1.0,1.0,1.3889535765774346,0.09492303855486495,3.774758283725532e-15
547,13.925749463769488,0.24904940321282026,0.0,0.0,0.0,0.0,0.1655609612794969,-0.16979345830010154,16652.65986042696,0,0,1.9628016954793115,0.5192167615323027,1.0219505297703622,3.9229044462583076,0,1.0,0.0054549878,0.01274351,1486.3625,1.771912,2.0974984,0.061331134,0.02505119,0.029760618,0.060676076,-3.4903508555679872e-15,4.780009006808087e-15,5.893531203050528e-11,6.406271258689758e-13,-7.214865082483918e-13,2.0799043474273023e-15,-2.098131115121002e-15,2.4017782744488734e-15,6.522586963596232e-15,21.109100302434683,0.9999999999999999,1.0000000000000002,2.074682721112264,0.15097983757617284,6.217248937900877e-15
1151,8.841600600106277,0.2327993907563905,0.0,0.0,0.0,0.0,0.16223077822804205,-0.16940302003831043,11558.679535913141,0,0,1.4027409823536998,3.395354628100701,-0.4841174943437765,3.924431144440298,0,1.0,0.004526139,0.04957642,1023.50916,1.0628155,1.9001577,0.044757243,0.052201685,0.027435984,0.053338595,-1.2190764784372976e-15,1.797079811448319e-15,2.0828716045216855e-11,3.6540425728952896e-13,-7.315697305955118e-13,5.428876488381643e-16,-2.934609217899371e-15,-1.5321398384887803e-15,1.858702902058518e-15,13.825282990213255,0.9999999999999999,1.0,1.539733264307648,0.1101091727729977,2.220446049250313e-15
631,51.9337610229067,0.2340118930684883,0.0,0.0,0.0,0.0,-0.05158641444109644,-0.08945993737260413,17419.525333521215,0,0,1.824170117065413,2.185741918245591,0.3446189988766859,2.580561337647645,0,1.0,0.14525823,0.007413781,2169.6304,0.35885882,0.79103976,0.19208135,0.019554324,0.017859539,0.16204864,-1.9629982696900525e-14,2.157520681130691e-16,-5.702943007120354e-11,-1.3022891876207301e-14,1.452133464622096e-14,-9.804750008772818e-16,-5.466130679164226e-18,2.839238627328849e-16,4.8525739089677195e-15,29.40019902463166,1.0000000000000002,1.0,2.1528159033526424,0.21841847111266421,-6.661338147750939e-15
844,16.72101642080349,0.2472310102960022,0.0,0.0,0.0,0.0,0.03350055883476571,-0.04978969392836964,18762.957930235392,0,0,0.44268022765570014,2.3549069970154175,0.7247605809271733,2.5487590289174267,0,1.0,0.018670317,0.015564525,28434.299,1.8297255,2.4263973,3.4436636,0.023842175,0.016695702,0.23033307,-4.64846560175827e-15,2.8699775055279024e-15,-1.126297402232316e-09,-3.050272929266462e-14,1.3470964645099768e-14,1.3749793657289052e-13,8.442956615218046e-16,9.69947710694266e-16,-3.213582519077476e-14,17.625331222260616,0.9999999999999999,1.0,2.2884937702719848,2.668468228427,-1.1324274851176597e-13
1076,12.99512566494321,0.23522225056116364,0.0,0.0,0.0,0.0,0.05391541251512927,-0.0356189570573631,19441.611769163017,0,0,0.56842721850135,4.593342903614253,1.4825216081274148,3.768963236808552,0,1.0,0.0051213866,0.008949437,8404.007,0.41490176,0.7540093,0.73321354,0.07036985,0.0077879224,0.16906764,-6.322942579550141e-15,5.926323029524634e-15,7.487972386627651e-10,2.783642069608039e-13,-5.908694188529136e-13,-5.943789246302916e-14,-6.525083527361708e-15,-4.747043123046243e-16,-8.7142082971861e-14,32.45029965594732,1.0,1.0,2.3564954522730033,0.8185350286808983,7.505107646466058e-14
1935,22.308732397407475,0.24988188718099974,0.0,0.0,0.0,0.0,-0.037200312662903696,-0.17503309331562988,36621.994183287876,0,0,1.7327831907669673,1.0138709760377524,0.11557824431280839,3.2980609139258967,0,1.0,0.04910101,0.03531956,3963.736,15.156623,15.926848,0.10698291,0.020181358,0.05803693,0.10742065,-5.412232136268588e-15,8.582469665599184e-16,-5.588736268954342e-11,2.6073520849360217e-13,-2.7666508725684284e-13,-5.056678809156554e-16,-3.7939533932416927e-16,1.6447013142110214e-16,2.1059009490133977e-15,11.781122935840628,1.0000000000000002,1.0,3.9965851732579125,0.363152249960331,-4.884981308350689e-15
1804,121.1806464583634,0.24903581151343143,0.0,0.0,0.0,0.0,0.025981248164055785,0.03570214302237239,16215.37617270792,0,0,2.7089466171258363,1.5108995602041613,0.18820955498487146,2.049224488228935,0,1.0,0.44806173,0.0014769573,3624.3262,0.26150635,0.3094874,0.5059496,0.005563154,0.004914457,0.034018956,-5.921924610910535e-15,-3.049675286341755e-17,6.316628383668633e-11,3.260721930092194e-15,-3.5936919386633855e-15,8.598434211799135e-15,1.8818446284327797e-16,1.2408336777834932e-16,7.504277205242785e-16,167.72951083850595,0.9999999999999999,1.0,2.029889740143271,0.36633711709974426,6.217248937900877e-15
126,12.923967631513518,0.2360346951264777,0.0,0.0,0.0,0.0,-0.29616080059603817,-0.009401696783309845,19845.716640191953,0,0,1.8337936937924364,3.0169105862036942,-0.09740481023220182,1.8497205337717078,0,1.0,0.0077815717,0.016859936,2571.7036,0.9709304,1.6808459,0.07173748,0.04683974,0.030678995,0.07117462,-2.9076689757358857e-15,3.580783985848347e-15,8.948555572877586e-11,7.975831410767828e-14,-2.1230315302825886e-13,2.3192333601024744e-15,1.653359422835405e-15,1.085135760709676e-15,1.1479539988539704e-15,12.55586910784361,0.9999999999999998,1.0000000000000002,2.396826229101202,0.25408815973311905,8.881784197001252e-15
509,18.285790760449277,0.24997467823403227,0.0,0.0,0.0,0.0,-0.05476593411400573,0.02329569294295971,17836.363804562512,0,0,1.4196234837590898,1.328149191532808,-0.43619688079052144,1.1629879379087422,0,1.0,0.013407243,0.012971343,1900.4635,22.248152,22.685585,0.08761336,0.017476348,0.009319648,0.07219532,-3.9940467422329324e-15,1.3807077397329673e-15,-8.177785657748636e-11,-2.1086938710903843e-12,2.1910171918017415e-12,2.3862335341700965e-15,2.2852847104379e-16,1.8971358218910376e-16,-2.404040741872155e-15,23.9595226214162,1.0,1.0,2.195071892549195,0.19089840368108346,-7.993605777301127e-15
11,12.431241161641406,0.2492699812858197,0.0,0.0,0.0,0.0,0.018013161413086627,-0.13860036663940828,14554.276103324968,0,0,1.6553329958340988,2.9557640662112785,-0.19471418383903627,1.390403194965599,0,1.0,0.007986491,0.0384401,1467.7323,4.448291,5.131062,0.029506596,0.05058959,0.043837957,0.03127916,-2.3902867093689746e-15,3.327151094661206e-15,1.9143923678657103e-11,1.0011435597570583e-12,-1.1537046904719924e-12,-1.7730792754494968e-16,2.1405272294946673e-15,2.6563257475156308e-15,-5.780535518865785e-16,10.944312831457246,1.0000000000000002,1.0000000000000002,1.8580018372773888,0.15202248171804666,1.9984014443252818e-15
721,7.915505582818214,0.235194178941685,0.0,0.0,0.0,0.0,-0.10938800454554702,0.2462276134509255,9666.707501229532,0,0,2.219315989976109,5.7895578627933215,-0.7865952036385545,5.182621415208416,0,1.0,0.0025431092,0.02709383,2446.8823,1.1809651,1.8668696,0.21812454,0.029259115,0.011061299,0.21751012,-1.3836363853479882e-15,2.5541162757772328e-15,-1.0347629324266655e-11,4.4805320354291496e-13,-8.793738872088921e-13,-3.677569874391597e-15,1.2666260843085259e-15,-1.2699880319800694e-15,3.9063213149297684e-14,17.464755019698167,1.0000000000000002,1.0,1.3316161550290597,0.2680077567028225,-1.5543122344752192e-15
520,12.34244670437975,0.2299394635285916,0.0,0.0,0.0,0.0,0.06895002073324187,-0.08895806548210877,16864.635884898238,0,0,2.2282736205954743,3.0933374641237625,1.12065954942068,3.040423510646263,0,1.0,0.005756159,0.015929254,4534.86,0.54214394,1.0577137,0.23166125,0.028900484,0.010199494,0.19140023,-4.8724664226195325e-15,3.967286214832591e-15,1.8705925770227986e-10,2.2804108396723386e-13,-5.28475284933489e-13,3.368718044018547e-15,-4.223616912933923e-15,7.487878168444782e-17,5.495867202020033e-14,22.131307270929142,1.0,1.0,2.0963326935996043,0.45451707617202075,1.2878587085651816e-14
1648,17.471727113091703,0.24588474088543955,0.0,0.0,0.0,0.0,0.20972076623032648,-0.16055332714446563,25131.748690423035,0,0,0.9577108888146059,1.6577340521015524,0.7273696415668804,3.253201444155518,0,1.0,0.02167082,0.029662935,5742.971,1.6498859,2.3360944,0.21398006,0.056852397,0.07173957,0.19399752,-5.23759277062618e-15,2.0986810151830814e-15,-1.4371738737040072e-10,8.136256014886097e-14,-1.2377244123824313e-13,5.796737251535239e-16,4.6841933556436666e-15,5.439976706514109e-15,-2.0608013526850734e-14,14.514925059876328,0.9999999999999997,1.0000000000000002,2.914844371426124,0.5468544231906183,-1.3766765505351941e-14
272,6.18196294978803,0.23957111304672113,0.0,0.0,0.0,0.0,-0.0726907412006883,0.21602115344676778,4109.9931436334455,0,0,2.982647487638211,4.455583731307126,-1.1500535241672103,0.790540149581797,0,1.0,0.00034765582,0.0066714976,7643.695,0.35769773,0.5231003,11.662433,0.005278066,0.0051155174,0.047706626,-5.87301978746515e-16,-1.4361855206290815e-15,3.025215762637181e-10,9.490222810996765e-13,-1.5791249830139072e-12,4.4453602395337855e-13,-1.7095817929844566e-15,-1.00094769937679e-15,4.379268459785042e-14,82.85296479999212,1.0,1.0,0.6637884037245282,0.8970458411936458,3.9968028886505635e-14
627,14.751314106252693,0.24235027461740188,0.0,0.0,0.0,0.0,-0.03267546662769958,0.08050397975156937,21448.490265074295,0,0,0.7306504511305808,5.354567443786559,-0.727557287355952,6.273335126253223,0,1.0,0.019205503,0.023350487,19049.771,1.6569166,2.5622416,1.0660496,0.028020073,0.02432831,0.31777835,-6.616755319095495e-15,5.61288040623195e-15,-7.999574493644186e-10,2.417363569026104e-13,-4.5466650821270347e-13,4.332525036970706e-14,-1.2031438562216236e-15,9.27096654074222e-16,-5.1462890948804176e-14,11.273662898236502,0.9999999999999999,1.0,2.555680730666802,1.7960875250952628,-7.949196856316121e-14
724,17.188240101598137,0.24781971469941713,0.0,0.0,0.0,0.0,-0.3360612933760064,0.028518159964491634,17302.038520637656,0,0,1.375972868060816,5.074445230567371,-0.16333085230640698,3.8946386359864626,0,1.0,0.016773527,0.015515153,1813.553,2.4223297,3.1029742,0.10372006,0.038070615,0.039477266,0.08227035,-2.2578250410941477e-15,1.8425169514694154e-16,8.44783766984579e-13,-1.4315759775411318e-13,1.6978802154908483e-13,-1.6145947017097201e-15,2.2335694302392557e-16,-2.665547395518281e-16,-9.844069826377459e-16,14.771188464298449,1.0,1.0,2.1408792361522218,0.1829917764962823,0.0
92,45.85198611348486,0.2366813737790598,0.0,0.0,0.0,0.0,0.12802563920116403,-0.01581457449539469,20296.764806912746,0,0,2.539957861803232,0.6831257671155739,-0.4504309962048063,2.7256717017193908,0,1.0,0.06307287,0.0042378395,4385.596,0.2095547,0.4249629,0.3209186,0.006119434,0.004975778,0.06941444,-1.1698569190208299e-14,3.557090132938284e-16,-1.5207637567660137e-10,-2.2515453639904598e-14,3.231176250799103e-14,-1.0538062761033477e-14,5.131675695878853e-16,7.292209561647531e-17,1.1201885483925328e-15,77.8356642480122,1.0,1.0,2.4417056508372634,0.4297136125390937,-1.509903313490213e-14
1594,20.819543797367054,0.24504145954605566,0.0,0.0,0.0,0.0,-0.0034096294429853975,0.42350286886110766,22498.392927635632,0,0,1.7379851665755675,5.225416468919172,1.2551531863183603,2.802150381748561,0,1.0,0.022271805,0.023154907,1931.3071,1.5713288,2.088673,0.03804256,0.07168258,0.013325121,0.056890488,-4.997736236906368e-15,1.6874456343250984e-15,2.376648998836799e-12,-4.1896115894882065e-14,2.2308637368960505e-14,-3.613400605479418e-17,2.3090271080319823e-15,4.1567976242427475e-16,2.0712401706437906e-15,17.91411183507807,1.0000000000000002,1.0,2.658847325197042,0.1881114776214896,1.7763568394002505e-15
1141,127.75830215712163,0.24083082451099871,0.0,0.0,0.0,0.0,0.019794248065885135,0.10211597369451215,103798.17617053741,0,0,0.6503228144351026,5.954238966182477,1.315598941380081,3.2891365207646244,0,1.0,2.3798869,0.0057891915,26807.875,0.37829396,0.6314211,0.3895689,0.08047415,0.020918708,0.16400456,9.704894235485898e-15,-1.0872520019871187e-17,-2.5783888071293186e-10,1.0800786700720382e-16,5.699770219043077e-16,2.4860435616955005e-15,2.7999214737261037e-15,2.9198113279683786e-16,2.913283685092386e-15,32.574157472274855,0.9999999999999998,1.0,9.816833544182924,2.2121947454259487,-2.1316282072803006e-14
1413,9.901673120452891,0.24999980258035315,0.0,0.0,0.0,0.0,0.11351559115437107,0.06912425991154812,8184.5804987708725,0,0,1.194231202011515,5.596962489854103,0.9118671501351767,3.9786666345834094,0,1.0,0.00089101837,0.0032395606,351.71298,40.859844,40.603065,0.043922234,0.00799205,0.0053252014,0.04616503,-1.6156204214441777e-15,-2.24035865568478e-15,-3.226219942448968e-11,1.9749323220733473e-11,-2.0062781408191718e-11,9.992426762085853e-16,-1.2384922538603276e-15,1.1754526429759167e-15,-1.497614655517298e-14,42.10829170392756,1.0,0.9999999999999999,1.163446656259424,0.04038388565305784,-3.9968028886505635e-15
1163,14.004701593118815,0.24784824791561572,0.0,0.0,0.0,0.0,0.22632728527791052,0.10498773791081425,18174.926075134917,0,0,1.7577134339078573,2.490603810847892,0.8099458952787382,5.762188853056195,0,1.0,0.018391544,0.0736271,3179.9248,4.2860312,5.373675,0.07944399,0.06733963,0.026037347,0.09894897,-4.006995985842471e-15,6.747170835429297e-15,4.976807548811917e-11,4.5352237886516653e-13,-6.009974920055548e-13,1.7461824480237595e-15,-5.06949538739807e-16,6.083772116905105e-16,-2.4734153416481804e-15,7.3369738976026975,1.0,1.0,2.2292864970376374,0.31715986167750465,-2.6645352591003757e-14
1416,8.982433914031377,0.24694511258373272,0.0,0.0,0.0,0.0,-0.030938543574570158,0.04422434866770284,6727.361434554236,0,0,1.8658811591305722,1.4748399942325399,0.6052364964943995,0.7120678183700578,0,1.0,0.0022537804,0.025325214,414.32037,1.9503853,2.3761625,0.040020723,0.026989471,0.040137004,0.05735032,-1.676136804206187e-15,4.5837119932211385e-15,7.850448698116983e-12,1.0440042447352065e-12,-1.4286615891122449e-12,-4.605284963241871e-16,-2.1206164299036623e-16,-4.2355189756083424e-16,7.642606991571469e-16,24.521487631124014,0.9999999999999999,1.0,0.9923539180193665,0.04932141960578729,1.4432899320127035e-15
1931,15.146970891983761,0.24731063078972923,0.0,0.0,0.0,0.0,-0.2207766925521928,-0.03495243385224833,20471.296749806053,0,0,0.9966469976442558,1.9434231689678638,0.8797503066422525,3.160029503551175,0,1.0,0.015204422,0.016953206,6458.169,2.3947983,3.1264338,0.2277502,0.042584494,0.030384433,0.197523,-4.12721157456644e-15,4.712397632097486e-15,3.533960082535918e-11,-8.604994400061077e-14,3.602401171083218e-14,-1.1944867973313244e-15,-1.2644315465733188e-16,-5.086198721234306e-16,-1.50306015805957e-14,12.524299108210213,1.0000000000000002,1.0,2.4590339975572952,0.6285413314279413,3.9968028886505635e-15
869,25.030707351897988,0.24963786023084766,0.0,0.0,0.0,0.0,0.07712864880532594,-0.051843395720628356,26063.330293531544,0,0,0.4151890580215538,2.358727756524118,-1.114156888526379,3.6829757764378717,0,1.0,0.025397114,0.007328882,13682.659,2.6706028,2.9532657,1.27598,0.012158184,0.005238506,0.10072613,-1.1455418964842772e-14,2.433099279277122e-15,-1.3626822540598406e-10,4.768556078764874e-13,-5.33473419976643e-13,1.3037393862373841e-14,-3.103647738181111e-16,1.3438106072587256e-16,-1.9214137402189494e-14,47.09474698211249,1.0,1.0,3.004545764052764,1.2786035078360007,-1.3322676295501878e-14
1257,13.090088094027541,0.24972378534206285,0.0,0.0,0.0,0.0,-0.0685568518508194,0.15154863678143396,10952.300565890437,0,0,2.059531947297115,3.296619934210909,0.9555497184321355,3.206885298561484,0,1.0,0.0043600607,0.010430727,1567.1774,6.604243,7.0050087,0.08388314,0.014484856,0.0071412115,0.091970816,-4.992251915227392e-15,7.940445687973106e-15,9.554260404920332e-11,4.889862815496265e-13,-7.312272669549953e-13,2.6679448291961314e-15,-1.7322993648163933e-15,-3.482252477076137e-16,1.2511106709929472e-14,29.52350321875877,0.9999999999999998,1.0,1.4737264324221857,0.16941364699689543,1.0436096431476471e-14
404,28.01954428827701,0.24751866157263977,0.0,0.0,0.0,0.0,0.006383255183403845,-0.10216827641095853,27569.238581306352,0,0,1.5428014649897306,0.007624080854169109,-0.5685685857237122,4.668158490516586,0,1.0,0.12660299,0.042570267,4490.235,5.3689485,7.1355743,0.029733049,0.07907542,0.0344487,0.052498255,-4.536194845814671e-15,5.777818171482126e-17,-1.496018733977506e-11,-7.958614877217279e-14,9.60015456100605e-14,-8.161748081246394e-17,-2.2991447193270104e-16,3.6713773214860847e-16,-1.9252340338834474e-18,6.505139351741172,0.9999999999999999,1.0,3.1486863947567993,0.42418028069544045,-2.6645352591003757e-15
1571,44.23075178558305,0.22879881282797843,0.0,0.0,0.0,0.0,-0.14299986462021688,0.1157051749903902,113200.0740303063,0,0,2.2521464667157236,5.140622599813362,-0.7830193966656026,1.0389014456460295,0,1.0,0.6272867,0.042378362,109881.734,1.7438116,4.41761,1.0594537,0.1488336,0.11508697,0.65785146,-1.427726423572793e-14,1.9718690821008458e-16,-2.4898262347847955e-10,-1.0696840344027482e-14,1.1515542164801595e-14,-9.583103065657005e-16,-9.117939026060804e-16,1.2860261006090313e-16,5.83014218066375e-15,5.142287286997637,0.9999999999999999,1.0,10.597198065250799,8.849929100519793,-2.1316282072803006e-14
1022,34.59954380130945,0.23776220553801597,0.0,0.0,0.0,0.0,-0.16036015125357952,-0.16674700484597685,39766.52449182877,0,0,0.7016378235055958,0.16848170148253694,-0.23789940407917065,1.376989372144768,0,1.0,0.09115539,0.010491448,15434.803,0.57375807,1.1554213,0.48422393,0.011239537,0.0110109905,0.16932508,-1.3343812260364449e-14,5.669366926305021e-16,1.211967440172936e-10,8.628693655867723e-15,-3.318026159479451e-14,-4.523562049471403e-15,-2.5986490111901837e-16,1.932904839087516e-16,-6.561145967183762e-15,24.857254098077966,1.0,1.0,4.285024285918385,1.383265031292419,1.1546319456101628e-14
