index,Mc,eta,chi1x,chi2x,chi1y,chi2y,chi1z,chi2z,DL,tc,phic,iota,ra,dec,psi,gmst0,hybr,Mc_err,eta_err,DL_err,chi1z_err,chi2z_err,iota_err,ra_err,dec_err,psi_err,Mc_bias,eta_bias,DL_bias,chi1z_bias,chi2z_bias,iota_bias,ra_bias,dec_bias,psi_bias,snr,faith,inner_prod,z,z_err,z_bias
1932,26.605029498440572,0.24969242957351137,0.0,0.0,0.0,0.0,0.05493005440767783,-0.08709320644137554,40235.52250280834,0,0,1.8354112761382608,1.4322126046813966,0.5648418806319464,1.8938695529828977,0,0.95,0.07496575,0.041350376,5132.703,11.425932,12.623711,0.10219471,0.049119696,0.07975133,0.09812436,0.019333263553337122,-0.007717629163785777,544.445428776529,-1.595746281155555,1.727032327006787,-0.0019609968038959064,-0.0022962757935264602,-0.003770584735674608,0.00036580101609139034,10.515272962311178,0.9984764244688928,0.9985266419571992,4.327818636905979,0.46488861226515876,0.049608880133936495
189,39.69309012848199,0.2382351588529172,0.0,0.0,0.0,0.0,0.02078525520583957,-0.43439633064397143,55222.78203741436,0,0,2.76328839807674,3.524553124125241,-0.5839770984596343,4.622852537501062,0,0.95,0.13698648,0.010727794,45538.6,1.0429326,1.8815832,2.1627362,0.026512198,0.04012518,0.13881326,0.012512944078719418,-0.00915198490791058,1062.058397093213,-0.01407802556279763,0.06217290127397015,-0.013639645983628865,-0.00044463198818217435,-0.001311868673317822,0.06489795432509657,23.158540645739137,0.9953676227763429,0.9954852559906048,5.670181157529257,3.893411624644852,0.09355746087852523
160,9.028047609306899,0.23454075535490226,0.0,0.0,0.0,0.0,-0.11981348789605603,-0.031967433785709605,6490.671576697746,0,0,1.0633626550269466,1.6350069024510618,-0.029484869551180015,5.65284879322757,0,0.95,0.0018000641,0.021839092,903.0673,0.80418646,1.2864399,0.108713135,0.007988316,0.00743926,0.06960375,0.00280838457988444,-0.005682869647482314,2215.228539198785,-0.08192691056660811,0.23236242508239358,-0.31648877285830657,-0.0005518982767970086,0.000566043041858335,0.2826408424015969,34.70544064461872,0.9997481855075308,0.9997591995252552,0.9639077700624767,0.10749639227479246,0.2592852881330736
1798,14.155779351778142,0.23585918719251725,0.0,0.0,0.0,0.0,-0.07296137876864436,-0.041144767691048814,23932.960637106196,0,0,0.9951486720109985,0.8279754963672673,0.1368979369245431,3.301183558299643,0,0.95,0.010315071,0.038563155,8354.58,1.3611257,2.1817884,0.35755485,0.009580497,0.025659766,0.1986149,0.0077347805554721216,-0.0037292555577679433,9071.20729741801,-0.17752315809001895,0.38578694356973364,-0.3381920484169697,-0.0031215122791950524,-0.0002015929492726444,0.22713258678810958,17.071782044895407,0.9994100385773519,0.999433690723112,2.798771197361607,0.7954380876317684,0.8623833872288578
914,13.14761576833274,0.23989696107972322,0.0,0.0,0.0,0.0,-0.004998257299366932,0.1529226636485879,23679.429639315986,0,0,1.5986357644227973,2.0967936788682735,-1.3521483746321348,5.709939591417267,0,0.95,0.007870795,0.0544934,1955.142,2.2442818,3.2152236,0.06712417,0.06972631,0.01433947,0.09404133,0.002866192144661974,-0.006748197004455526,217.28028900229893,0.06737596891983631,-0.035982959162696324,0.00010500496588202458,-0.0006761451093070252,-0.0001547822530536033,0.0006442377610022798,13.868597371007532,0.9995807772402836,0.9995964956110621,2.774125823242525,0.1891875187106442,0.02112360424959192
1180,13.841692850143932,0.24640485254376995,0.0,0.0,0.0,0.0,0.05663579976425646,0.001800487812713908,15256.506401307515,0,0,2.1735949722796724,5.258582301557818,-0.5758227283317882,0.5049437533390778,0,0.95,0.01160815,0.051939268,7488.712,3.294329,4.2243476,0.5735921,0.02600992,0.021011373,0.30285767,0.002931768463044005,-0.010348482792113072,209.96720835054327,0.19947871867532696,-0.2054598122607825,-0.003835904231031366,9.453238869087186e-05,6.685118979429193e-07,0.03674912136297134,12.486551580315682,0.9992999514486574,0.9993264021303584,1.9310175009494912,0.751987756645278,0.021729733757194003
757,21.0697955450403,0.24928534075357034,0.0,0.0,0.0,0.0,-0.4229302306947703,-0.12773060575274905,21022.28070735667,0,0,1.5199120572749503,3.611252112504654,0.026420121003127184,3.6253426540000793,0,0.95,0.026499646,0.017884258,2059.325,9.288819,10.3863125,0.031705726,0.039458603,0.017447961,0.040583547,0.009817714381205557,-0.005521542696307233,245.51021143771342,0.30482170424358607,-0.2105763224524791,-0.004998677524838744,-0.00017429305401258141,0.0002792524925625158,0.01648270560745659,11.224282174606985,0.9992817273000398,0.999314405694263,2.513604188275425,0.2022680952706808,0.02425162016941007
1342,20.44302207744974,0.237409391941157,0.0,0.0,0.0,0.0,0.37877081095639775,0.0535459113281596,26225.05821074385,0,0,1.391065767635746,5.681163034252425,0.9578543350576219,4.382909654146836,0,0.95,0.017430509,0.047181595,1800.7115,0.64052606,1.10166,0.058763504,0.025354711,0.013449254,0.06265633,0.014563701287444037,-0.012238220772961182,963.4335021693752,-0.15910977465911186,0.3264628861782457,-0.023430403587098726,-0.0007419346387779748,-0.00030760739657278763,0.061757458080238366,19.251743065903288,0.9978984417929297,0.997968650345022,3.020075870930187,0.17210856876059122,0.0922635547477677
88,9.308925323208596,0.24999954078760783,0.0,0.0,0.0,0.0,0.13955867677028985,-0.14100893081678287,6629.921891598725,0,0,2.602415867020469,0.8673385484108467,-0.20257416749210444,2.2150893415825834,0,0.95,0.00085018954,0.0005068747,2135.788,7.169247,6.964153,0.5662396,0.0029599052,0.0042413212,0.077551834,0.0001618796795565066,0.00022501127663131492,63.41017777006812,2.3747605068738538,-2.438644322448007,0.003632062226254935,-0.00013424682090409852,-0.0021694937366524237,0.05212313184080824,68.46547338786583,0.9996475217892751,0.9996613385371995,0.9806679896033393,0.24933626465120906,0.007608648131031237
1439,8.757632508137421,0.202860135574156,0.0,0.0,0.0,0.0,-0.028583463495112975,0.15146598106340203,8057.169378591223,0,0,1.9540850755590289,1.9278502411794443,0.028240151616768294,1.0300007026126297,0,0.95,0.005432006,0.04748937,713.6599,0.84061974,1.9222803,0.10284191,0.014993826,0.013638987,0.09577984,0.0010903761186196272,-0.00517493293349636,71.20415972051646,0.05738191654040372,-0.0960895937738312,0.0002928851213290148,-0.0003083186539577775,-0.00015636257302490455,0.0059010697430070735,26.841097675142173,0.9998668118776579,0.9998722672363485,1.1487370163530026,0.08184983133035839,0.008225931805350806
