Mc,eta,DL,M_tot,q,full_faith,snr,eta_full_bias,eta_stat_err,eta_max_lam,eta_min_faith
4.097672366833954,0.16733093717350503,1000.0,11.978197924849622,3.706375853835399,0.9980879391027595,143.55989028970197,0.0005503420128830894,5.0115230409699726e-05,0.2687156307025227,0.9990397194630047
5.21361064144,0.2499837905509883,1000.0,11.978197924849622,1.0162351122462012,0.9987182430073931,177.3462427223897,0.0012836690803254658,8.056320541762503e-05,0.22834203047182716,0.9975412255187043
5.20895130086986,0.24961155568164684,1000.0,11.978197924849624,1.082071037860124,0.9987311420727354,177.20536226336912,0.0012774505975896924,8.042355613200869e-05,0.22834203047182716,0.9975410105934199
5.213307169478112,0.24995953941147736,1000.0,11.978197924849624,1.0257713108734159,0.9987190969910532,177.33706684979862,0.0012829817853935643,8.055421749987652e-05,0.22834203047182716,0.9975412080567223
4.625572235372966,0.2047811468538125,1000.0,11.97819792484962,2.4800432630208773,0.9986214659489328,159.56702051888277,0.0007775277717599802,6.379572179141235e-05,0.2687156307025227,0.9987089648473542
5.209719766022722,0.24967293310801592,1000.0,11.97819792484962,1.0750546899246542,0.99872904573325,177.22859756203368,0.0012775401185987374,8.044707979044976e-05,0.22834203047182716,0.9975410382421633
3.8975133705392455,0.15393128018089228,1000.0,11.978197924849624,4.261760592371997,0.9979896706829852,137.46354241384407,0.0004946135376988806,4.5280081407672514e-05,0.2477076355991709,0.998857370582993
5.1253016046711615,0.24296659653224334,1000.0,11.978197924849624,1.4030685588358036,0.9988892261065111,174.67637447642943,0.0011694757325930666,7.79391831824477e-05,0.22834203047182716,0.997556767394829
4.864548877795615,0.22271620139552392,1000.0,11.978197924849622,1.986662296327397,0.9988759156385262,166.79415723442924,0.0009298186125700455,7.041327749113823e-05,0.2687156307025227,0.9985323003622492
4.901645101835954,0.22555405060540512,1000.0,11.978197924849622,1.9099544122798529,0.9989041518336557,167.9155889328632,0.0009576100097681791,7.14643069381146e-05,0.2477076355991709,0.99811288008317
4.221749294036744,0.17586048129754844,1000.0,11.978197924849622,3.391468305972906,0.998203336095287,147.33007049419618,0.0005929397256151778,5.321206871743819e-05,0.2687156307025227,0.9989716588400521
3.3086564492587374,0.1171566603812036,1000.0,11.978197924849624,6.3788105581618115,0.99749703987616,119.38518489244763,0.000408782046792053,3.228014344022331e-05,0.1519911082952933,0.9988727525199941
4.960968759474753,0.23012210887944876,1000.0,11.978197924849622,1.7854297802805277,0.9989364922994893,169.7088585227227,0.0010056394597891909,7.315842350278535e-05,0.2477076355991709,0.9980676503540733
5.2138004292498685,0.24999895740785003,1000.0,11.978197924849622,1.0040926538765658,0.9987177079220119,177.35198120938367,0.0012844010614479714,8.056874534053131e-05,0.22834203047182716,0.9975412366935316
4.533336743945137,0.1980208068175782,1000.0,11.978197924849622,2.6763281101078027,0.9985157484992792,156.7755011032618,0.000728530145233261,6.131171070086862e-05,0.2687156307025227,0.998774766621799
4.977255602317176,0.23138263641795068,1000.0,11.978197924849622,1.750618931279362,0.9989419754521089,170.2011734225606,0.0010199025579606552,7.362641101975422e-05,0.2477076355991709,0.9980560927380663
5.1638884815471355,0.2460229469174401,1000.0,11.978197924849624,1.288664077971052,0.9988319890461175,175.8429195598354,0.0012160081939581544,7.908119343027367e-05,0.22834203047182716,0.9975452128520231
5.116634135981248,0.24228217566016755,1000.0,11.978197924849622,1.4263078667099183,0.9988989524677919,174.414353195612,0.0011589987153335412,7.768395150938744e-05,0.22834203047182716,0.9975602479224236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1374210316008,0.1700449431518678,1000.0,11.978197924849622,3.603272745343309,0.9981258349370132,144.76835498540152,0.0005633876015421746,5.10991269761668e-05,0.2687156307025227,0.9990184740168796
5.110490582825977,0.24179752189234954,1000.0,11.978197924849622,1.442405235530717,0.9989051880586707,174.22863301914444,0.0011518531443046411,7.750316729261485e-05,0.22834203047182716,0.9975629046526585
4.842125103401058,0.22100776609747505,1000.0,11.978197924849624,2.0327941498197872,0.998856503121826,166.11624321222186,0.000913253964292838,6.97812573776895e-05,0.2687156307025227,0.998548418930278
4.927865384855057,0.22756855459468994,1000.0,11.97819792484962,1.855277221898223,0.9989207239127882,168.70820287510418,0.0009783780639475124,7.221106811690954e-05,0.2477076355991709,0.9980923252930974
3.0760664264675808,0.1037545237155513,1000.0,11.97819792484962,7.504887472686882,0.9954368876083759,112.16527195470188,0.0003974380507702586,2.768309588438626e-05,0.11905772393787833,0.9992498691349012
4.670183075654979,0.20808336758560864,1000.0,11.97819792484962,2.386794083454945,0.9986731669893956,160.91665692683483,0.0008029304241000336,6.501106557023368e-05,0.2687156307025227,0.9986761854435905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.879822390225926,0.2238828794867078,1000.0,11.978197924849622,1.955151924537088,0.9988882220195778,167.25588880183213,0.0009409450730623993,7.084522715142353e-05,0.2477076355991709,0.9981304652282729
4.844208052069399,0.22116624122590386,1000.0,11.978197924849624,2.028514014544702,0.9988583808187688,166.1792160750137,0.0009149260533324551,6.983978928848168e-05,0.003312851891487234,0.9999497475492982
5.190186701566471,0.24811469833050126,1000.0,11.978197924849624,1.1901969707439186,0.9987781994889264,176.63801022567674,0.0012508085461698185,7.98635218421876e-05,0.22834203047182716,0.9975414114013397
3.1612274742599573,0.10858598400184488,1000.0,11.97819792484962,7.067805047253349,0.9964251434579786,114.81503730934634,0.00040086723489066514,2.9329326536106033e-05,0.1291549665014884,0.9991497894583582
