Mc,eta,DL,z,m1,m2,M_tot,q,snr,DL_stat_err,z_stat_err,inspiral_t,Mc_full_bias,Mc_stat_err,full_inner_prod,lam_0,lam_1,lam_2,lam_3,lam_4,lam_5,lam_6,lam_7,lam_8,lam_9,lam_10,lam_11,lam_12,lam_13,lam_14,lam_15,lam_16,lam_17,lam_18,lam_19,bias_0,bias_1,bias_2,bias_3,bias_4,bias_5,bias_6,bias_7,bias_8,bias_9,bias_10,bias_11,bias_12,bias_13,bias_14,bias_15,bias_16,bias_17,bias_18,bias_19,inner_0,inner_1,inner_2,inner_3,inner_4,inner_5,inner_6,inner_7,inner_8,inner_9,inner_10,inner_11,inner_12,inner_13,inner_14,inner_15,inner_16,inner_17,inner_18,inner_19
3.1173413178000744,0.00980296049406921,959.1808286096203,0.1905477602783214,49.50495049504949,0.4950495049504953,49.999999999999986,99.99999999999991,99.99999999999997,24.321180371340716,0.00433900647286789,1316.5557301654846,7.01260961586932e-06,1.1950372518804877e-05,0.4584598654670979,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,7.666674990339745e-09,4.048173054452915e-05,8.365946724570288e-05,0.0001244504216812274,0.00014530428328932404,0.0001263174966297868,6.189994239640074e-05,2.8478651136903477e-05,0.00010520990806175707,0.0001288265304372348,8.433186223348143e-05,6.158685929040297e-06,9.235615887063733e-05,0.00012307763323953598,7.646177705791465e-05,2.52669380375403e-05,0.00012619623799067905,0.00016692028658631136,0.00011726574228167056,7.0126096158588036e-06,0.9999999997923851,0.9942731563240742,0.9774656473461646,0.9506847884180546,0.9156652000147042,0.874573259407915,0.8297698258927013,0.7835659104726166,0.7380071117645702,0.6947175062069071,0.6548220975235467,0.618950391345823,0.5873060954015695,0.5597750139183193,0.5360395426192066,0.5156744332473638,0.4982110165340582,0.4831704163385974,0.4700760764586986,0.4584598654670858
4.201460088721092,0.01612069384020993,1235.2600652641743,0.23879661556119927,49.18053484519057,0.8194651548094317,50.0,60.015407069538675,100.0,31.33558671086896,0.0053459083250634865,801.1442987881312,0.0007130498932542404,2.6355917225930358e-05,0.6786923509172925,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,1.0299485528067965e-08,5.3460198170733044e-05,0.0001034304052167825,0.00014642296940099242,0.00017758726231488844,0.00019078005663289693,0.00017973920845618715,0.00014013726647826093,7.192339963343864e-05,1.8829807267496928e-05,0.00011931892738959327,0.00021111518112218366,0.0002730190794731469,0.00028520993759486874,0.00023382447981995676,0.00011488254572010188,6.347371773150951e-05,0.0002811446341637511,0.0005088406481948613,0.0007130498932542076,0.9999999999462742,0.9985124455484133,0.9940754784078465,0.9867693711993929,0.9767299859575401,0.9641443577303076,0.9492445865635863,0.9323002629072188,0.9136097160781608,0.893490433530576,0.8722690475600772,0.8502713220934144,0.8278125908175881,0.8051890937140891,0.7826706265621298,0.7604948527530041,0.738863527328546,0.7179407528813644,0.697853235390335,0.6786923509172894
5.633559168203873,0.026283796300990113,1587.0930806218757,0.29748910870086626,48.64932365306722,1.3506763469327803,50.0,36.01849085722412,99.99999999999999,40.246130964970725,0.006540883863740854,491.9100488144711,-0.0014634184697980201,5.729719116123039e-05,0.8689776365597813,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,1.3043990837017985e-08,6.80631015857816e-05,0.0001311599888180327,0.00018385961106069746,0.00022102014621519983,0.00023791303825522513,0.0002303915037434488,0.00019512464089227726,0.0001298885542909507,3.388913637462801e-05,9.192313346760052e-05,0.00024459549050366905,0.0004190243560014059,0.0006079635554501802,0.000802224960312408,0.0009910889222238361,0.0011629190251634912,0.0013059508404198242,0.0014092004500541938,0.001463418469797941,0.999999999984692,0.9995757621676701,0.9983048038160118,0.9961928785244406,0.9932505001088747,0.9894928482798366,0.984939630197557,0.9796148991302845,0.9735468318888135,0.9667674671611264,0.9593124073188637,0.9512204867094776,0.9425334098810858,0.9332953636075085,0.9235526069840344,0.9133530442444744,0.9027457852999508,0.8917806993112456,0.880507966869185,0.8689776365597781
7.490816753007313,0.04226023891250191,2030.5630679126957,0.3678819062411366,47.78923874811847,2.210761251881509,49.99999999999998,21.616643908267598,99.99999999999996,51.4481827185707,0.007945908592477735,306.47513040678973,-0.0014145972946927252,0.00012196699334539669,0.934628788886467,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,1.454116971360914e-08,7.618357526744052e-05,0.00014713702585603225,0.00020637906285049523,0.00024802582110810927,0.00026713987291697786,0.00026000793853100945,0.0002243445437959497,0.0001594103265794393,6.604056917542496e-05,5.341337583431461e-05,0.00019522048166269786,0.0003544694748408043,0.0005253126314948425,0.0007012333940995151,0.000875317507429656,0.0010405096747198653,0.0011898417982710487,0.0013166242100976396,0.0014145972946928431,0.9999999999930519,0.9998074221697171,0.9992299667416312,0.998268500332332,0.9969247778803436,0.9952014350430263,0.993101977000615,0.9906307637316885,0.9877929918505222,0.9845946731153086,0.9810426097339451,0.9771443666109665,0.972908240695027,0.9683432276010995,0.9634589856951296,0.9582657978411745,0.9527745310220408,0.9469965940539925,0.94094389362423,0.9346287888864551
9.827458335944282,0.06644342505714412,2578.7228854879736,0.4505467613913249,46.421751500685914,3.578248499314073,49.999999999999986,12.973316836319407,99.99999999999999,65.25105502031917,0.009571384628782542,195.44087708110075,0.0003881581273640425,0.00025158498728482964,0.9296481626545009,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,1.1928516166811537e-08,6.20766107319573e-05,0.00011736130060220401,0.0001584373823372712,0.0001794283819362575,0.00017681174798961016,0.00014995870288533105,0.00010134531672161343,3.6404357466668976e-05,3.697256888044896e-05,0.00010923395907363846,0.00017018583970242413,0.00021012000010963046,0.0002209318905270919,0.00019710667426062374,0.00013646467030316127,4.058188818672169e-05,8.516512393205375e-05,0.000231941949334449,0.00038815812736338676,0.999999999991471,0.9997638137786844,0.9990571527665617,0.9978850279029323,0.996255619528014,0.994180144356171,0.991672678343167,0.988749938272073,0.9854310255588171,0.9817371364263678,0.9776912432158783,0.973317752182002,0.9686421436432521,0.9636906008092772,0.9584896339656649,0.9530657069424576,0.9474448729039094,0.9416524264545286,0.9357125788434982,0.9296481626544851
12.6243635292308,0.10086313886857928,3232.9589382913327,0.5443424205891617,44.30912097503538,5.690879024964604,49.99999999999998,7.785988909738064,100.0,81.67016089443115,0.011399302813526857,129.22825342430565,0.005483712281818244,0.0004943302766921274,0.8942298951298943,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,4.822127374963723e-07,0.002511753741695967,0.004634651701823648,0.0059603387088495476,0.0062920524958592,0.005700293755753726,0.004501413250429499,0.003164839635763035,0.002174651627423793,0.0018846546881812198,0.0024087069659473673,0.0035788661014282807,0.004985371585748598,0.0060895554765445885,0.006379803105334623,0.005527555593995585,0.003498893925518363,0.0005881608454906852,0.0026393410836499445,0.005483712281816669,0.9999999999406551,0.9983642690716735,0.9935620385284225,0.9858981672385426,0.975860972743006,0.9640924206573308,0.9513454973505022,0.9384289684749018,0.9261413882114425,0.915198833594747,0.9061639212149984,0.8993861260535556,0.8949638246123542,0.8927358166509802,0.8923046318475819,0.89308748323462,0.8943856840868474,0.8954613245878178,0.8956110701401451,0.8942298951298738
15.709400373886758,0.14520536853791083,3965.377827474967,0.644510601431641,41.18599946420433,8.814000535795667,49.99999999999999,4.672792938568427,99.99999999999999,100.06374101759924,0.013354881349687875,90.19802899956426,0.015251457385169597,0.0009007402711937843,0.8595639995528126,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,1.857326866723637e-08,0.00011548350188772625,0.00028960694271330974,0.0005466489353447377,0.0008883784894477033,0.0012873346245290615,0.0016856693645917412,0.002000014208863067,0.002131758129311557,0.0019811777886559936,0.0014631814636632502,0.0005221306287939032,0.0008566667650016929,0.0026406680854389256,0.004750057805124157,0.007064015797196482,0.009432372824130144,0.01169093273394006,0.013678241540294435,0.015251457385166992,0.9999999999709761,0.999197473263118,0.9968125941982487,0.9929116619039536,0.9876027865353053,0.9810314243678026,0.9733742752392242,0.9648317276935566,0.9556191166160312,0.9459571494511522,0.9360619532191883,0.9261352827190743,0.9163554926926865,0.9068698931079079,0.8977890592878012,0.8891835479990534,0.8810832811879453,0.8734796211038053,0.8663299075824159,0.8595639995527894
18.678016776138673,0.1937616963574256,4692.410789818861,0.7400034990667448,36.857308257207265,13.142691742792712,49.99999999999998,2.8043957035984923,100.00000000000001,118.44125407040255,0.015243091046829416,67.95158562676704,0.027845235928756845,0.0014663577988705513,0.8414201821846257,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,3.28616834086762e-08,0.00021869245169245898,0.0005800109700340693,0.0011343205202927718,0.0018787365635046585,0.0027442804587953853,0.0035965341203992793,0.0042501940799621815,0.004495264610556951,0.004130432761139283,0.0029978070517319728,0.0010129182377824689,0.001815288907862235,0.005377972146070963,0.00947454764717287,0.01383409836434088,0.018146443643072774,0.02209777847471677,0.02540524167194113,0.02784523592875355,0.9999999999605821,0.9989106174332383,0.995680672895871,0.9904225861598792,0.9833193565332164,0.9746160229376302,0.964607889921147,0.9536258379606953,0.9420192366585864,0.930137236632186,0.9183095065828755,0.9068277563206308,0.8959295704474508,0.8857860877603744,0.8764948333706362,0.8680785297549866,0.8604900368791899,0.8536228240768252,0.847325712604485,0.8414201821846067
20.90609538213904,0.23379660761286927,5257.896855943265,0.8120818691586157,31.36462732356159,18.635372676438404,49.99999999999999,1.6830694973552844,99.99999999999999,133.02234909082694,0.016711896610913213,56.5607628037291,0.03856405091020058,0.0020349007908838828,0.8372306412398193,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,2.2482386893843852e-08,0.00018904313535887673,0.000606453209595674,0.001340607666598631,0.002395784619275712,0.0036723488034851384,0.004968352743689147,0.006002945613070309,0.006457771847066671,0.006029097588115543,0.004481348134340875,0.0016924440529795942,0.0023171836951279973,0.007377050320790279,0.013181836687597197,0.019326653831085977,0.025356225866212577,0.0308196709888268,0.035321947234042764,0.03856405091019685,0.9999999999549218,0.998754668368517,0.9950672730531519,0.9890801630327944,0.9810242982513087,0.9712081697844429,0.9600023954988445,0.9478203264098336,0.9350952952723827,0.9222555492541944,0.9096983964438574,0.8977655718534094,0.8867221519719624,0.8767413574065867,0.8678971611463299,0.8601657561049857,0.8534357688289596,0.8475258967441277,0.8422076837449249,0.8372306412398034
21.7634343350634,0.24999368702810534,5480.242866381382,0.8399671930348361,25.125628140703583,24.874371859296406,49.99999999999999,1.0101010101010157,99.99999999999999,138.77352562338544,0.017284155626550057,52.98919799884042,0.04315918705472486,0.002292982416661231,0.8354761127444268,1e-05,0.05264105263157895,0.10527210526315789,0.15790315789473686,0.2105342105263158,0.26316526315789474,0.3157963157894737,0.3684273684210526,0.4210584210526316,0.47368947368421055,0.5263205263157894,0.5789515789473684,0.6315826315789473,0.6842136842105263,0.7368447368421052,0.7894757894736841,0.8421068421052631,0.8947378947368421,0.947368947368421,1.0,9.065413340317772e-09,0.0001273575809843143,0.0005284969453846558,0.0013237042397554327,0.00252876915634756,0.004029416536406469,0.005583249952478601,0.006849621429769082,0.007442294894142446,0.006995270076860315,0.005229541831480708,0.0020083692308091455,0.002629178559892288,0.008462516516342104,0.015112593828642946,0.02208936155408444,0.0288550286054451,0.034891946698806096,0.03976362285450564,0.043159187054720924,0.999999999951149,0.9986508900145119,0.9946605824195756,0.988195379627252,0.979524143217689,0.9690047305019978,0.9570650930762326,0.944179445746726,0.9308403246232728,0.9175279290594626,0.90467882387854,0.892656722520883,0.8817284593896314,0.8720481546965152,0.8636518290161328,0.8564633822263529,0.8503111858649842,0.844952970217281,0.8401056171919736,0.8354761127444106
