Mc,eta,DL,z,m1,m2,M_tot,q,snr,DL_stat_err,z_stat_err,inspiral_t,eta_full_bias,eta_stat_err,full_inner_prod,lam_0,lam_1,bias_0,bias_1,inner_0,inner_1
15.84353195838981,0.24587306996167657,15806.830483242025,1.98787544409155,20.743890437366144,16.020335455746046,36.76422589311219,1.294847445277801,23.838687547737234,1876.0463966617997,0.19165411942373067,90.26429093626892,0.006997577083193481,0.0014637874031052686,0.8821221179738258,0.0,1.0,1.5204060575222168e-15,0.006997577083192052,1.0,0.8821221179738092
28.343571942824862,0.24872105851695703,41572.336291703556,4.449495497925724,34.9944513865066,30.322671432880412,65.31712281938701,1.154068877604245,28.660728222674333,16440.48772861315,1.4660878298214417,33.881594852558486,0.015714460471249515,0.0018597048399821576,0.7825167822183327,0.0,1.0,1.1442151169374199e-15,0.01571446047124846,1.0,0.7825167822183219
33.49182496633745,0.24769962973538281,15936.295390918629,2.0012070854791744,42.39690749248573,34.97505247017602,77.37195996266175,1.2122042569811293,43.03301996213247,1707.9965409486992,0.17441219903923422,25.47896296556725,0.02129027279366784,0.0016988287424082695,0.7411235726859591,0.0,1.0,1.1126544030889486e-15,0.021290272793666784,1.0,0.7411235726859504
81.53202564214375,0.2499886937733281,195656.81665127163,17.272813078058753,94.28809186574999,93.02839847211617,187.31649033786616,1.0135409553891375,14.365968922504196,116968.58311300896,9.17526118153297,5.2459417588734585,0.06748948191552483,0.018957011785584406,0.4030176291718538,0.0,1.0,7.609122996983502e-16,0.06748948191552456,1.0,0.40301762917185074
6.516539182669536,0.24976698242412945,370.17013229455154,0.07890716383328511,7.718387263311167,7.261067120554238,14.979454383865406,1.0629824976362459,621.2802013745784,2.046349296974833,0.0004138045654867861,396.86369800097253,0.0020262423512682377,3.2608528147303544e-05,0.9573508172076463,0.0,1.0,1.7696115919854048e-15,0.0020262423512702847,1.0,0.9573508172076826
23.73471098884554,0.24998582158545088,41126.8119401071,4.408992806860795,27.470279436197345,27.059623077435685,54.52990251363303,1.0151759822221653,19.96739077832798,9085.827729226845,0.8173098697676808,45.77777289375873,0.01249349862044789,0.002228291155372724,0.8197327711266128,0.0,1.0,1.3243472110839091e-15,0.01249349862044669,1.0,0.8197327711265977
22.183521874679755,0.24934581665849076,21179.188953843204,2.529108157705622,26.827833523787184,24.216700601870425,51.044534125657606,1.1078236447171124,13.983137625493747,1701.3692092703668,0.16712838835201094,51.30359728241132,0.011331087416305632,0.002749581607652224,0.8319550681480002,0.0,1.0,1.225480691765616e-15,0.01133108741630451,1.0,0.8319550681479849
36.462373053031,0.24845666213955725,49845.15456505836,5.1935706514280096,45.34330332866655,38.73705274524826,84.08035607391481,1.1705408675993982,23.557179179189866,26434.763751567578,2.303035357048514,22.02509698421982,0.025060145163136566,0.0035533320311609807,0.7180528328943552,0.0,1.0,1.0930015495192074e-15,0.02506014516313565,1.0,0.7180528328943458
12.23426262475434,0.2486295337359828,11745.508940855801,1.5599504285418226,15.143856144411776,13.055953040412879,28.199809184824655,1.1599196242155654,42.23056106638994,1358.3396512645304,0.14543624508173236,139.08091745474934,0.004948253466331674,0.0005743752274870114,0.9115804729669278,0.0,1.0,3.4272514449119915e-16,0.004948253466331312,1.0,0.911580472966929
9.141561138188175,0.2499242247660884,6152.605208731664,0.9229117969023376,10.685658102093972,10.319954705134089,21.00561280722806,1.035436531206668,22.25476570484165,385.4925667296211,0.04671222837390132,226.03743115951707,0.003176102409237603,0.0009220515173645492,0.9364396220736859,0.0,1.0,7.143199388500378e-16,0.003176102409238494,1.0,0.9364396220737062
23.379804375013496,0.24998806820960953,29718.792621910172,3.352733876314185,27.042653869481757,26.671569973125806,53.71422384260756,1.0139130878583396,18.48387450017606,3717.733780826575,0.3487263919410015,46.95752915511721,0.011952392658855662,0.0023066825661015103,0.8225520572416205,0.0,1.0,1.2439453008584788e-15,0.01195239265885453,1.0,0.8225520572416058
39.1293551911945,0.24951606159488224,61117.136393569024,6.187261639219946,46.97999059024304,43.020232750937474,90.00022334118052,1.0920440821933786,24.46996670344356,51332.873871888136,4.347873600071409,19.507894278239448,0.02800406126107874,0.0037317612656793202,0.6977225387099995,0.0,1.0,1.0748844067931761e-15,0.028004061261077795,0.9999999999999998,0.6977225387099928
15.438913331300753,0.24999805638750314,19120.009820828593,2.3243136586347624,17.78418631002596,17.68528783683694,35.4694741468629,1.005592132517234,14.194384660242145,1482.1032091114275,0.14769483015661722,94.29819645933922,0.006901249655078053,0.0021367670363939524,0.8860553885241669,0.0,1.0,1.1660958338700752e-15,0.0069012496550766664,1.0,0.8860553885241546
7.4618513701996045,0.24979056439732256,3716.98370660581,0.6110349186068884,8.823941643573564,8.327513690728475,17.15145533430204,1.0596129854938325,107.14953369419804,2307.0844261601023,0.2961705667548582,316.84912392409393,0.002347016544271094,0.00016402061108412443,0.949843287360222,0.0,1.0,1.3062046264774297e-15,0.0023470165442723914,0.9999999999999999,0.9498432873602526
22.785314873541466,0.24946936860485086,25812.850694899764,2.9804686385762884,27.414214902599348,24.99947052056733,52.413685423166676,1.0965918210165844,30.81711526802387,14702.086842236262,1.3728190910965217,49.03981607723258,0.01166571500628108,0.0014645882749444016,0.8271748209798331,0.0,1.0,1.4070331392695903e-15,0.01166571500627965,1.0,0.8271748209798174
12.906661527738335,0.24940615696987786,7828.119763319857,1.1221812331147492,15.570642747485982,14.123419780096645,29.694062527582627,1.1024697268737156,42.833714255439645,248.59312430868067,0.028814937346361758,127.20748646137034,0.005239158228755203,0.0006143346959130068,0.9062625437078173,0.0,1.0,6.273916662294341e-16,0.005239158228754567,1.0,0.9062625437078142
27.935078712529904,0.24978101817004048,30656.491596324013,3.44116602912118,33.056062479603774,31.155648237369974,64.21171071697374,1.0609974226103351,20.05288582671729,10690.454612450281,0.9878452696583544,34.735736557757036,0.015411897015788656,0.0026211285912088886,0.786172914823003,0.0,1.0,1.2593568027120003e-15,0.01541189701578765,1.0,0.7861729148229901
17.002253471659763,0.2497634698494448,22682.174750763537,2.6768382722021586,20.142636049321684,18.940475741370282,39.083111790691966,1.0634704388826735,11.63546383361126,3842.0246423302756,0.3719306070317696,80.23064843771506,0.008036675005505284,0.0032350941997418762,0.8735085938003371,0.0,1.0,1.623042684289263e-15,0.008036675005503622,1.0000000000000002,0.8735085938003186
10.515437062915577,0.2499967789571054,10113.347382989592,1.381345427692197,12.12251620453454,12.035801064381499,24.15831726891604,1.0072047668193573,25.375485821284876,675.9703615804132,0.07453373239750283,179.03056616077185,0.003979199694160067,0.0008615661235342513,0.9254542686356227,0.0,1.0,1.559871244026357e-16,0.003979199694160257,1.0,0.9254542686356315
42.20045186505515,0.23809059743871,62839.281969049975,6.3373942319271395,60.81096466045923,39.021491096006216,99.83245575646545,1.5583967437544468,22.54499556968579,38189.95168064591,3.2485594224345204,17.039955483857625,0.028241710473923737,0.003996086994591004,0.6665576540106619,0.0,1.0,8.640539935249977e-16,0.02824171047392282,1.0,0.6665576540106561
27.58227597386522,0.24439962148389852,31982.786886322752,3.5656862514384198,36.92440421450036,27.31030790815679,64.23471212265716,1.352031780039804,17.085173381219075,5168.223628158607,0.47961555556528523,35.45310376855664,0.015760795808508782,0.003477680659929788,0.7869255986671646,0.0,1.0,1.1710425407651096e-15,0.015760795808507533,1.0,0.7869255986671531
