Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,eta_full_bias,eta_stat_err,eta_max_lam,eta_min_faith,eta_max_lam_index_first,full_inner_prod,eta_min_inner_prod
1.8704047906800447,0.00980296049406921,225.297822255156,0.04903685791800371,29.702970297029697,0.29702970297029724,29.999999999999993,99.99999999999991,0.4776693599363047,299.9999999999999,3127.5710174907867,-1.0857939118786142e-05,1.9065918393821084e-07,0.008310249307479225,0.9998617239440255,3,0.2325644609480353,0.9998485752524684
2.520876053232655,0.016120693840209935,289.6783937775436,0.06245503628498394,29.50832090711434,0.491679092885659,29.999999999999996,60.01540706953867,0.6307991088447272,300.0,1902.7263449813693,3.042928701368222e-05,5.023699923951623e-07,0.01662049861495845,0.9997020239461931,3,0.3281120441553244,0.9997077496470651
3.3801355009223237,0.026283796300990113,371.31193157148937,0.07913808047128211,29.189594191840335,0.8104058081596682,30.0,36.01849085722412,0.8325401407705686,299.99999999999994,1167.8489634259388,-0.000176318694067513,1.2869890960089988e-06,0.003499052339991252,0.9999728962911749,3,0.6150991467134728,0.9999731464898021
4.494490051804388,0.042260238912501906,473.4351489052014,0.09952934796274701,28.67354324887109,1.3264567511289058,29.999999999999996,21.616643908267598,0.946159148171952,300.00000000000006,727.1727172084644,-1.4483144653190498e-06,3.1710148100200102e-06,0.0221606648199446,0.9999356015243372,3,0.8466672604615474,0.9999178635490488
5.89647500156657,0.06644342505714412,598.2685746373211,0.12379988895345462,27.85305090041155,2.146949099588444,29.999999999999993,12.973316836319407,0.9862736798572149,300.0,463.30444656264166,0.0003571532971951589,7.412201394892293e-06,0.04155124653739612,0.9998599154744381,3,0.9202514836225547,0.9998439374746514
7.5746181175384795,0.10086313886857924,744.9328034686002,0.15149169498350473,26.585472585021236,3.414527414978762,29.999999999999996,7.785988909738069,0.9963720377044779,299.99999999999994,305.9511700368973,0.0008565307665180022,1.6108628039648626e-05,0.07202216066481995,0.9994462391356136,3,0.9258403440697766,0.999441455855459
9.425640224332055,0.1452053685379108,905.8102587131744,0.18096137159495632,24.711599678522596,5.288400321477398,29.999999999999993,4.6727929385684295,0.9952225662325676,299.99999999999994,213.19432451726848,0.0018670264455980259,3.155867111296691e-05,0.0886426592797784,0.9987127823858882,3,0.9152641675780134,0.9987352412860024
11.206810065683204,0.19376169635742557,1061.876793817164,0.20874802969227296,22.114384954324365,7.8856150456756255,29.99999999999999,2.8043957035984937,0.9948365821486712,299.99999999999994,160.3226994938101,0.0033439997582959675,5.355848042657182e-05,0.10526315789473684,0.9976332358203848,3,0.9081326162535602,0.9976861272877002
12.543657229283422,0.23379660761286927,1180.895395192158,0.22946198713769111,18.818776394136954,11.18122360586304,29.999999999999993,1.6830694973552849,0.9966994626178186,300.0,133.2495131065879,0.0047202960976918265,7.555997794041878e-05,0.12465373961218834,0.9962815051533064,3,0.9065764061325952,0.996365243267696
13.058060601038042,0.24999368702810534,1227.2400405568728,0.23742436744735704,15.07537688442215,14.924623115577845,29.999999999999996,1.0101010101010157,0.9962888608987076,300.0,124.76044434623311,0.0054074612757049455,8.54683785786954e-05,0.13296398891966757,0.9954512830649369,3,0.9051065217353869,0.9955521163360574
