index,Mc,eta,chi1x,chi2x,chi1y,chi2y,chi1z,chi2z,DL,tc,phic,iota,ra,dec,psi,gmst0,hybr,Mc_err,eta_err,DL_err,chi1z_err,chi2z_err,iota_err,ra_err,dec_err,psi_err,Mc_bias,eta_bias,DL_bias,chi1z_bias,chi2z_bias,iota_bias,ra_bias,dec_bias,psi_bias,snr,faith,inner_prod,z,z_err,z_bias
563,33.05410779509701,0.24882157360317617,0.0,0.0,0.0,0.0,-0.0973657550589234,0.1563931830411983,60514.31884801456,0,0,2.6869471345581655,1.0456397772792494,1.4137167546608245,1.2910018179536114,0,0.9,2.060596,0.168227,135802.17,25.257334,27.62492,4.9895644,0.72355753,0.12837933,14.752064,-0.07745190737389945,-0.014064743984241781,244.3714249896482,0.9181886317040721,-0.8739273815243301,-0.17485652822191905,0.0007545600539807996,-6.297773087842236e-05,0.7765866410285942,2.934078029892084,0.9887783121840092,0.9887742119368459,6.134612963993293,11.19071097836571,0.02134890334051942
646,17.85131471621645,0.24880860047127054,0.0,0.0,0.0,0.0,0.09114033695110721,-0.12121127578696538,15565.064305153055,0,0,0.7962978604309414,3.8061647492948825,0.7011322102166466,2.9094449829774254,0,0.9,0.059796114,0.08493564,142946.62,5.7514853,6.9863954,11.013522,0.072650306,0.112502374,1.6337003,0.005561915654527186,0.0029638109062346415,41797.95703425821,-0.44177024499000345,0.5395766387664706,-2.9658787451532547,-0.035522396514755826,-0.03712502015724899,0.6054731779603142,8.428507958551023,0.9903679668520771,0.9903607812830388,1.9629348468711896,12.333314161929984,3.8956012263638184
631,51.9337610229067,0.2340118930684883,0.0,0.0,0.0,0.0,-0.05158641444109644,-0.08945993737260413,17419.525333521215,0,0,1.824170117065413,2.185741918245591,0.3446189988766859,2.580561337647645,0,0.9,1.467938,0.09709923,29099.496,4.135538,7.733712,0.45711598,0.21254478,0.61578244,0.23151357,-0.11561403669494244,-0.018125327718061243,-168.1805572170284,0.5191075113667157,-0.8879687103918363,-0.03774209849339946,0.017983473628334717,-0.05536581656713087,-0.01207264144554662,4.336860643271624,0.9844743919441198,0.9844666211519241,2.1528159033526424,2.743318233953469,-0.017090859604932618
758,16.94870685327699,0.248532860141353,0.0,0.0,0.0,0.0,0.16495826835754301,0.0168330067541322,19741.824829578596,0,0,1.464929982400074,0.5994375991073344,0.3142649931756618,1.9886589374067862,0,0.9,0.15540247,0.41998193,13817.308,16.687716,20.253582,0.35688812,0.062193826,0.28268704,0.32322088,0.009537632763271098,-0.007438399101488911,2099.5652258639993,-0.7117504247173541,0.8875144391094227,-0.050478916490101194,-0.0011553977671423256,-0.0058197909443673205,0.07817489055273466,1.9883640192130232,0.9909431150998386,0.990941730986565,2.386468742400683,1.326409930336005,0.20789839911103458
328,28.127857770232357,0.24012628410273276,0.0,0.0,0.0,0.0,0.13611608194876856,0.20463551561289978,60217.80160091664,0,0,2.2974694900164487,0.02874920958128218,-0.36352592318483756,4.661436059598276,0,0.9,1.8728374,0.37082928,364439.44,13.45789,21.32585,6.0038867,0.1883964,0.7881412,17.485365,-0.009212218128540058,-0.0075700820716895255,-299.2053885539899,0.011946291990306229,0.039200702277084026,-0.06369251896041415,0.0031523396168549964,-0.014912368389976593,0.32481003478184967,1.621350797849856,0.9894129682952413,0.9894100567191975,6.108697102815708,28.955411513228373,-0.02616342715084663
676,17.363221462302327,0.23514241219757392,0.0,0.0,0.0,0.0,-0.11116698479091716,0.10410151332117529,29362.528187933392,0,0,2.355815547085194,2.9948142226164833,-0.32674109054202516,3.6018747461717964,0,0.9,0.13447663,0.25779688,66274.336,7.8525844,11.738521,2.7492542,0.07754521,0.1692257,3.9314756,0.007887364068676524,-0.005242592913219579,1500.6328132927138,-0.05309304443519502,0.17999848752009956,-0.0013967958290314884,-4.175425312924189e-05,-0.00013138571549154427,-0.0010336974686707067,2.5295883785838287,0.9959538827534864,0.9959535367809927,3.3190459084428774,5.815784887114582,0.14156577189418185
163,15.66469249817352,0.24995496429748384,0.0,0.0,0.0,0.0,-0.19541620880301663,-0.532544213577241,14356.040900246386,0,0,0.8143800880697087,1.653736800119591,0.8097303298921337,0.10929328674974804,0,0.9,0.05450522,0.045767255,167068.02,32.8359,32.0004,13.502878,0.2009837,0.03305204,2.225488,0.015223624445569349,0.0068549568102879545,30539.68213981208,-1.922321046778791,2.447096986355122,-2.5301945310799216,0.0062354337685658606,0.0003186690344960992,0.4205344615407493,5.233993731098006,0.9944226968930772,0.9944225522277547,1.8372913045869608,14.299777143601895,2.912869025509508
570,20.825617883610416,0.2440392410416877,0.0,0.0,0.0,0.0,0.07168302619063886,-0.16249091304541796,37356.16199235678,0,0,1.2701783197107337,1.928774452413198,0.18232283416874195,2.7718847826232134,0,0.9,0.42655507,0.53360283,102452.195,20.804417,30.417353,1.0547068,0.46951994,0.83097047,0.8569303,0.03077345527889331,-0.010870398288062712,15922.430561488454,-0.7762100798947119,1.2327359858869025,-0.3165844907216162,0.0028593089370034276,0.004675542879257059,0.2915956274686933,1.1561746269477173,0.9866390748048449,0.9866367963917666,4.064172512104322,8.715996135391102,1.434270609588241
800,28.868534304005706,0.24546197185383103,0.0,0.0,0.0,0.0,0.2343166866253661,-0.22853980959254835,23408.3489356265,0,0,1.2949494349790704,6.121623785347201,-0.3217152682561091,4.3561080804928185,0,0.9,0.42496005,0.2263256,47426.152,8.42182,12.598689,1.9492102,0.07751352,0.38138807,1.568458,0.04115585036621796,-0.011483245193740195,9604.705203376716,-0.5580904971623115,0.7798685181294326,-0.2771346566326749,0.0011438081529793979,-0.0067803524248032845,0.2543398738723205,2.454835605714015,0.977807194865791,0.9777997443450193,2.7477356272682303,4.281712900902125,0.9142480000173934
348,13.557917596193533,0.24996051076648262,0.0,0.0,0.0,0.0,0.15577186333404847,0.28790082168190384,17947.326323163,0,0,2.5388052248937507,4.625673237838351,0.4936300913196572,2.5141379707006424,0,0.9,0.09848808,0.0908217,36199.438,75.327255,74.823944,3.264511,0.08359362,0.041740175,5.301619,0.0007832850178319889,0.0037091970271133034,944.135082599648,-9.032255934771477,9.019822066784096,-0.005618392911794544,-0.0004624044979591921,-0.0003378501577494404,0.046254950550467425,7.57526413512513,0.9934788446625703,0.9934780917683521,2.2062959452014623,3.3689132287646797,0.09510060917132268
