index,Mc,eta,chi1x,chi2x,chi1y,chi2y,chi1z,chi2z,DL,tc,phic,iota,ra,dec,psi,gmst0,hybr,Mc_err,eta_err,DL_err,chi1z_err,chi2z_err,iota_err,ra_err,dec_err,psi_err,Mc_bias,eta_bias,DL_bias,chi1z_bias,chi2z_bias,iota_bias,ra_bias,dec_bias,psi_bias,snr,faith,inner_prod,z,z_err,z_bias
967,117.20100958866136,0.21413523496397946,0.0,0.0,0.0,0.0,0.11510745426094533,-0.19568178087107505,78679.79760553666,0,0,1.5055220599150683,4.045147526138668,-0.0886810601649839,1.9244856228752967,0,0.85,53.742268,0.18264106,84956.35,2.2405167,8.077729,0.5132061,0.7813752,2.5411317,0.6646509,-15.269380834130493,-0.06356267390935212,32025.900906016555,0.32123412512330934,-1.8949144916684457,-0.10185846712713965,-0.018166896158582767,-0.063448542588198,0.08163508449985331,2.4767447622914287,0.9421824391949833,0.9420938387714288,7.701520980176009,7.007894642939761,2.68915850048933
861,11.934839081168388,0.24047188054027926,0.0,0.0,0.0,0.0,-0.10028273124804658,-0.03253568133753682,8740.43536183569,0,0,0.5256055488089548,3.0599623169565566,-0.14765907681444346,4.385014865791372,0,0.85,0.026163504,0.12430931,149008.8,3.2177806,4.070512,31.707424,0.01828062,0.04999764,0.8247064,0.0037577098025204383,0.004342434873220068,28544.27068781192,-0.8187333758126849,1.3244035699127907,-5.821952694964531,0.032050950250746404,0.050377129598717325,0.12599954072246256,7.936591275580836,0.9910505734085913,0.9910502685980647,1.2271270099925249,13.007570859076415,2.8304740071366425
716,21.950391817501522,0.24115825487489304,0.0,0.0,0.0,0.0,0.23605124264121996,-0.013419483420063416,17343.50335460295,0,0,1.0080721620225856,0.12654613294757835,0.09750866584413753,1.9755918777946488,0,0.85,0.11602902,0.16955428,75797.0,2.3723454,3.7146084,4.061788,0.055478957,0.2525581,1.1345578,0.04955702454899173,0.0007330650125404184,135475.48016254787,-0.19345965368778728,0.3479338747553601,-7.210576676680357,0.005082080032697748,-0.04349694449357902,1.9220314696168748,4.158624036860726,0.9652465386779093,0.9652381833374486,2.1450934217849174,6.780187483672211,11.691100796269769
476,59.93529721829238,0.24854080106984036,0.0,0.0,0.0,0.0,-0.03818580475142872,-0.15459769949895502,165195.6958187457,0,0,1.1610957561509727,3.4964571084408194,-0.26946351997708407,1.0585392081457938,0,0.85,9.117645,0.39639318,994779.4,25.396896,31.234869,5.3264346,0.2454951,0.771539,2.8043265,-0.16345731106529876,-0.018823081852112535,117352.82891877594,-0.35988173382664196,0.46837369515604704,-0.35501116495793633,0.04146840063739743,0.05178649429877578,0.07319738412207835,0.9735182502204489,0.9649865697768717,0.9649627535460762,14.834981381565502,75.15916574812937,9.275607775898607
100,22.123571314096964,0.24753661785582218,0.0,0.0,0.0,0.0,0.10158433249990557,-0.09175715593171221,43477.27187438778,0,0,2.6929445562377863,2.8367759610743857,-0.5042164956154505,1.787808294588421,0,0.85,0.64480823,0.25529325,293899.94,6.037344,7.752027,14.26621,0.08584061,0.13415146,14.196548,-0.006661286888606853,-0.017542718579057703,4569.897609585459,-0.32277207120304074,0.44439874153360326,-0.1713147598242052,-0.00023173239645889307,-1.4677638229751933e-05,0.6030714826696691,2.5966239317780455,0.9724641999170043,0.9724586053780772,4.622141573950612,23.740836905517206,0.41091472390691397
124,42.888378283553386,0.24919382183623343,0.0,0.0,0.0,0.0,-0.0433441640356332,-0.12287754648859431,68089.25484878679,0,0,2.643111805580409,5.336641129221337,0.27383649659573894,1.23127938184962,0,0.85,4.9601507,0.13928916,149952.6,10.860874,12.741332,4.4860373,0.11578221,0.13367805,16.399868,-0.9638496519489179,-0.03670740303036629,-938.845925801532,1.538759870155669,-1.8242362491900064,-0.5643823472385789,-0.0008337749578223679,0.0004089688059260154,3.200716394712127,3.4309376574182,0.9668024832369017,0.9667873335536638,6.792696358350404,12.2561289495573,-0.08116967777032968
481,43.76107419176341,0.236426072155121,0.0,0.0,0.0,0.0,-0.09471444604693603,-0.03411625984222502,55915.56574394019,0,0,2.2209815807858093,0.42584952140280286,0.4183932423457257,4.856175655413302,0,0.85,1.2648683,0.157374,123155.66,3.82538,5.715385,2.0127916,0.10264925,0.31156185,2.1955185,-0.0068369678347212125,-0.021883019368163448,12005.018451010206,0.31044210058776894,-0.34942407545330195,-0.0184035108443644,0.001141443849584341,-0.002418594267341572,0.01807427649513515,2.4668389397234307,0.9734410864809317,0.973430569155675,5.731229180895843,10.217548925198678,1.0468922474834566
54,13.945014996978852,0.23954516084764044,0.0,0.0,0.0,0.0,0.07982335624521911,-0.09083481697597397,19013.365661238724,0,0,1.434150756220126,5.203885142919024,0.2945683862021933,5.006550463208104,0,0.85,0.087541156,0.29977694,58486.926,4.270007,5.5395427,4.084192,0.12522118,0.080088526,3.5136957,0.008390628005415521,-0.012792115787852661,5414.631816452021,-0.09168598484783942,0.2450035165794816,-0.19477099207488968,0.0001473505286161762,0.00017717409052057668,0.20957116565784817,3.059418278315978,0.9816643220259152,0.981662926215132,2.3136251177328933,5.287254058217119,0.533168744286407
738,13.970212794481567,0.19540395931632282,0.0,0.0,0.0,0.0,-0.00758568455047354,-0.009411478721973702,11450.906490069126,0,0,2.5654092358081657,0.9826628259563073,0.14652888740505787,5.573875982956994,0,0.85,0.0640521,0.07333902,17308.338,0.68278825,1.3445172,2.4381468,0.022391023,0.09233144,3.2287562,0.016851538604820245,-0.021545779107290924,1426.5273100752916,0.11695409994569134,-0.0073468110794616395,-0.010402921588151091,-0.00018538296415060253,0.0027065543418329724,-0.20456965240241592,9.463941252697817,0.9861991845348818,0.9861988312779794,1.5280458038708389,1.733838286194469,0.15327841744659731
704,9.650387580487692,0.22881970361095347,0.0,0.0,0.0,0.0,0.057607058002708704,0.11061919199375779,11404.13223769947,0,0,2.1148578262632265,1.2025145880665007,-0.6818963287088307,3.63424216233922,0,0.85,0.025441254,0.15679069,6352.595,2.269291,3.2979524,0.6990965,0.10986635,0.07331394,0.7769468,0.002300621656751772,-0.004469168461055556,1203.5793361329456,-0.06354016727096493,0.19019518584455425,0.0010498320696332927,0.0006006541332941382,-0.00043800724828130385,-0.0024129387902659637,6.5552579899646375,0.9934637540667101,0.9934635878050784,1.5229675453435023,0.6640427068016606,0.12960114921261656
