index,Mc,eta,chi1x,chi2x,chi1y,chi2y,chi1z,chi2z,DL,tc,phic,iota,ra,dec,psi,gmst0,hybr,Mc_err,eta_err,DL_err,chi1z_err,chi2z_err,iota_err,ra_err,dec_err,psi_err,Mc_bias,eta_bias,DL_bias,chi1z_bias,chi2z_bias,iota_bias,ra_bias,dec_bias,psi_bias,snr,faith,inner_prod,z,z_err,z_bias
315,10.03524871831402,0.24900277516438343,0.0,0.0,0.0,0.0,-0.1271782127917752,-0.11260907961018721,5054.247544401322,0,0,2.2881094943830655,3.014182482462956,0.11356200322906829,1.9383244453506872,0,0.5,0.019418044,0.08321159,3962.802,3.2704213,3.4103322,1.0266659,0.028762827,0.12066099,1.3690345,0.009993996433456257,-0.04785945050266087,4564.141432553212,1.7799552274724069,-1.6875250618089637,0.0374018424420379,0.0014565208812181525,0.006871551565749061,-0.03412442320212296,8.176719804198198,0.9993783208717647,0.9342528861171914,0.7863231819346834,0.4722107749336899,0.5398887806208652
636,18.05841632713566,0.23127982016733872,0.0,0.0,0.0,0.0,-0.13008873039399257,0.341776274604758,20890.143161303433,0,0,2.4562296057289843,3.188713233277116,-0.7758618882440468,2.125157084091355,0,0.5,0.19752437,0.17426115,79632.35,2.2435026,1.6489617,5.980831,0.07134917,0.11574783,6.3714056,0.015732899182895416,-0.02514566040748462,15654.154721804505,0.33065925142326824,-0.2504912380058474,-0.10841962866640087,-0.0014544757584251204,-0.0024549918125165507,0.3519002329290576,3.5741054975691604,0.9795094328120393,0.9795079618777531,2.5005354074968547,7.043110240350314,1.4888880335043027
924,9.150846549006875,0.24529766560894095,0.0,0.0,0.0,0.0,-0.33287234115273967,0.09680470627354874,10679.278029909696,0,0,1.4426279440855871,0.9730039358517784,0.6724733442483637,2.6289766772281475,0,0.5,0.04297576,0.25013444,28794.293,11.47477,12.157858,0.59079045,0.492548,0.68782896,1.6364719,0.005819733449589431,-0.022402922376871654,7502.196223887985,0.7755700412428495,-0.683866164239354,0.05729318209957468,-0.011160095414205437,0.01052141036204406,-0.28443567928474794,2.438502684465983,0.9958029224597468,0.9710331797881067,1.443802942780315,2.814461786801375,0.7861443703002511
974,17.750025237566987,0.22479485311184133,0.0,0.0,0.0,0.0,-0.1487140068999114,-0.12109415756808464,21548.49258413815,0,0,0.9731305924868519,2.92891108229927,1.3975726402118327,0.34802365973112454,0,0.5,0.12959372,0.15462083,43388.53,1.0750629,0.3962057,1.4353238,0.41390514,0.12797868,2.0036452,0.08337818650858171,-0.0205919575978566,30088.01646435904,0.030501778748939314,0.2994487561029744,-0.30530616726922144,0.026811869865377917,0.010506938800284825,-2.8710631255560646,3.5610474027366683,0.9984334471056158,0.8510119582893692,2.56553647926786,3.954201127385626,2.7873582315177705
836,27.023581942910997,0.19139963377706573,0.0,0.0,0.0,0.0,0.30110665398050873,0.18190632810003562,20498.30348745546,0,0,2.334055077153368,3.5122471841834466,0.3328963822639164,0.5207782805599771,0,0.5,0.19457278,0.07142185,26056.164,0.29563484,0.4038861,1.6355349,0.07890107,0.2415596,2.2396574,-0.011182864577714832,-0.01619598622146969,25311.556527609366,0.12737914831510858,-0.3659778670455348,-0.08974097255980627,-0.0070475491291931355,-0.028107886133777307,0.3346150204027977,6.406224584525409,0.9942092132420765,0.7433838259849768,2.4617134774211524,2.437601974891091,2.3707181301976505
954,11.116336589227759,0.24816179336813146,0.0,0.0,0.0,0.0,0.08253062643337325,-0.05025321027264174,12147.754746343864,0,0,1.9742248701818599,1.8147432089046223,-1.2148024160885647,4.7412396688840905,0,0.5,0.036788687,0.15333015,5633.5303,1.053296,1.6635387,0.6147491,0.20817278,0.030288529,0.68314564,0.012997227926591848,-0.05782896411179444,11734.75412519702,0.40576338400990314,-0.3486566402313794,-0.0016759619580611362,6.806861031069892e-05,0.00015495232765691422,0.002369197789121622,5.1174006505718275,0.9963294411250777,0.9084896574646967,1.6032960316905256,0.5862007500808075,1.1905735871900278
112,23.090641908854483,0.24243010711645077,0.0,0.0,0.0,0.0,0.08112130079651153,-0.03959048077294009,45239.74598077474,0,0,1.4236974771085207,0.19595134028192257,0.9033872500266802,1.5760409523667411,0,0.5,0.7448548,0.8202341,133550.39,3.4715238,3.0630925,0.7426108,0.51790607,0.57372427,1.0132613,-0.016819787872228664,0.005191888589868293,62792.40217195696,0.03623565814628489,-0.14366722494577872,-0.06651760816254991,0.043746842061935916,0.026835410172349788,-0.2869881777535013,0.6905136333491477,0.9883714900265962,0.7590308299350511,4.781142907685225,11.145130080197188,5.3877771890348205
593,16.162114791970616,0.24720707654170243,0.0,0.0,0.0,0.0,-0.019511792444578284,-0.09157262351199019,12472.27652966853,0,0,1.5370482174552293,2.108895974432088,-0.21866078583811044,5.987415249112332,0,0.5,0.09081926,0.17579462,29221.404,1.079931,0.86066467,1.7015189,0.09590385,0.07797947,1.3104308,0.008907988363319623,-0.02434525736307937,13367.221667995567,0.7150018503696617,-0.8044120576984802,0.08268434398485311,-0.002620976520911566,0.0006056175736020346,-0.04437096009438302,4.006117531560935,0.996408027610599,0.8551298694051641,1.6380916650806514,2.8224269146552956,1.344939853306497
557,8.71429819848618,0.24845986068131862,0.0,0.0,0.0,0.0,0.0048661156393399576,-0.1362701395026047,8711.462322227679,0,0,0.7284287249160687,1.7958325180486419,-0.17197997601700798,4.931431167841836,0,0.5,0.020493094,0.08409887,15973.606,0.9146441,1.3000187,2.8230085,0.048152916,0.028878095,2.9337282,0.060888536958960175,-0.19649229999943477,-6884.812838156549,-1.738699074789397,2.7328103390856895,2.509016786947766,-0.002725296401231159,0.027114199672574522,-9.006167148371452,9.054942954937728,0.9980395840978509,0.9401000013451193,1.2238268479725962,1.6478543597524282,-0.8878700043489065
293,37.76205277956481,0.23967676534942647,0.0,0.0,0.0,0.0,0.14273112009734543,0.24817214175277555,21062.10382314485,0,0,1.0476397013117902,0.2564044368192181,0.15867848887125313,2.560829569488318,0,0.5,0.21532466,0.075718336,11803.729,0.72097903,0.61243224,0.55334586,0.045516368,0.13213082,0.47823498,0.29065885804837166,0.00901763866672192,26456.497055951982,-0.1440898628142974,0.20889287851100202,-0.10450877591938314,-0.07557934178510405,0.18128092630139472,-1.6557160324580513,6.262656968353797,0.9994913404421926,0.7569593491921698,2.5175405867467617,1.1307047311609013,2.468208828853774
